"CDR_ID","CALLING_MSISDN","CALLED_MSISDN","CALL_START_TIME","CALL_END_TIME","CALL_DURATION_SECONDS","CALL_TYPE","CELL_ID","IMSI","IMEI","CALL_CHARGE"
15008,"+25172814662.","+251796160299",21-FEB-25 09.40.23.263148000 PM,21-FEB-25 10.37.10.263148000 PM,3407,"Local","CELL0008","IMSI000000949937084","IMEI000000335478440",17.04
15009,"+25172814662.","+251773579015",01-MAR-25 12.10.33.179256000 AM,01-MAR-25 12.32.09.179256000 AM,1296,"National","CELL0009","IMSI000000730085208","IMEI000000018078811",12.96
15010,"+25172814662.","+251736974778",10-JAN-25 03.53.56.168715000 PM,10-JAN-25 03.58.37.168715000 PM,281,"National","CELL0010","IMSI000000657126375","IMEI000000796038482",2.81
15011,"+25172814662.","+251744489419",31-DEC-24 04.58.56.104919000 PM,31-DEC-24 05.10.22.104919000 PM,686,"Roaming","CELL0011","IMSI000000948752036","IMEI000000105367889",20.58
15012,"+25172814662.","+251757747998",21-FEB-25 10.43.42.669624000 AM,21-FEB-25 11.07.33.669624000 AM,1431,"National","CELL0012","IMSI000000089096319","IMEI000000802304239",14.31
15013,"+251733764746","+251792765138",06-JUL-24 05.48.58.790708000 PM,06-JUL-24 05.50.41.790708000 PM,103,"Local","CELL0013","IMSI000000749523838","IMEI000000119863614",0.52
15014,"+251733764746","+251739905220",26-JUL-24 11.24.54.125069000 PM,26-JUL-24 11.54.47.125069000 PM,1793,"International","CELL0014","IMSI000000847957351","IMEI000000544421057",89.65
15015,"+251733764746","+251754491666",10-OCT-24 05.45.07.651506000 AM,10-OCT-24 06.41.02.651506000 AM,3355,"National","CELL0015","IMSI000000797309046","IMEI000000153478532",33.55
15016,"+251733764746","+251761960017",24-JUL-24 08.53.46.212952000 PM,24-JUL-24 09.35.43.212952000 PM,2517,"National","CELL0016","IMSI000000171912039","IMEI000000878701980",25.17
15017,"+251733764746","+251766874735",28-JUL-24 11.09.29.712675000 AM,28-JUL-24 11.30.53.712675000 AM,1284,"Local","CELL0017","IMSI000000296046360","IMEI000000809277608",6.42
15018,"+251733764746","+251746374162",05-JUN-24 01.36.05.647715000 PM,05-JUN-24 02.07.34.647715000 PM,1889,"Roaming","CELL0018","IMSI000000084834513","IMEI000000075314489",56.67
15019,"+251749875334","+251731386855",28-JUL-23 11.13.50.489307000 PM,28-JUL-23 11.46.48.489307000 PM,1978,"International","CELL0019","IMSI000000046426914","IMEI000000263376944",98.9
15020,"+251749875334","+251725895147",07-SEP-23 06.00.10.491063000 AM,07-SEP-23 06.34.56.491063000 AM,2086,"Roaming","CELL0020","IMSI000000850562917","IMEI000000890621174",62.58
15021,"+251749875334","+251793859932",08-JUL-23 12.24.10.105969000 AM,08-JUL-23 01.20.01.105969000 AM,3351,"Local","CELL0021","IMSI000000462812394","IMEI000000684201012",16.76
15022,"+251749875334","+251797932545",02-JUL-23 05.01.51.952288000 PM,02-JUL-23 05.29.06.952288000 PM,1635,"Local","CELL0022","IMSI000000725543332","IMEI000000703596312",8.18
15023,"+251749875334","+251775499927",27-OCT-23 08.05.52.204955000 PM,27-OCT-23 08.08.39.204955000 PM,167,"Local","CELL0023","IMSI000000198356192","IMEI000000495505111",0.84
15024,"+251749875334","+251772758565",04-JUL-23 12.27.41.302572000 AM,04-JUL-23 12.52.33.302572000 AM,1492,"Local","CELL0024","IMSI000000651923913","IMEI000000626176772",7.46
15025,"+251749875334","+251745798762",27-OCT-23 11.24.34.869218000 PM,28-OCT-23 12.08.48.869218000 AM,2654,"Roaming","CELL0025","IMSI000000250986833","IMEI000000283459815",79.62
15026,"+251749875334","+251706265996",29-SEP-23 06.30.39.389528000 AM,29-SEP-23 07.16.58.389528000 AM,2779,"National","CELL0026","IMSI000000818276749","IMEI000000191357123",27.79
15027,"+251749875334","+251787881584",22-AUG-23 05.52.39.107502000 PM,22-AUG-23 06.43.35.107502000 PM,3056,"National","CELL0027","IMSI000000896143823","IMEI000000546851803",30.56
15028,"+251749875334","+251711261502",20-OCT-23 04.49.00.766594000 PM,20-OCT-23 05.31.52.766594000 PM,2572,"National","CELL0028","IMSI000000136988328","IMEI000000737557805",25.72
15029,"+251749875334","+251774531473",23-OCT-23 01.29.11.171079000 AM,23-OCT-23 02.15.48.171079000 AM,2797,"Roaming","CELL0029","IMSI000000200060975","IMEI000000762095255",83.91
15030,"+251749875334","+251773495148",26-JUL-23 11.08.50.960292000 PM,26-JUL-23 11.51.33.960292000 PM,2563,"Roaming","CELL0030","IMSI000000107869570","IMEI000000954370119",76.89
15031,"+251749875334","+251795484458",31-AUG-23 10.44.18.734932000 PM,31-AUG-23 10.53.00.734932000 PM,522,"International","CELL0031","IMSI000000795036272","IMEI000000405309098",26.1
15032,"+251749875334","+251725571163",10-OCT-23 06.15.18.965262000 PM,10-OCT-23 06.44.47.965262000 PM,1769,"Local","CELL0032","IMSI000000087461431","IMEI000000317811298",8.85
15033,"+251749875334","+251762603249",02-SEP-23 09.43.55.272984000 AM,02-SEP-23 10.21.08.272984000 AM,2233,"Local","CELL0033","IMSI000000890638526","IMEI000000251370996",11.17
15034,"+251757683711","+251774278894",17-JAN-25 01.17.28.248365000 PM,17-JAN-25 01.23.41.248365000 PM,373,"Local","CELL0034","IMSI000000333845751","IMEI000000740937488",1.87
15035,"+251757683711","+251743016042",31-JAN-25 07.13.07.044429000 AM,31-JAN-25 07.35.41.044429000 AM,1354,"National","CELL0035","IMSI000000557753163","IMEI000000820610124",13.54
15036,"+251757683711","+251717890123",05-JAN-25 08.02.25.682833000 PM,05-JAN-25 08.51.18.682833000 PM,2933,"Local","CELL0036","IMSI000000711632289","IMEI000000054355071",14.67
15037,"+251757683711","+251798535191",22-MAR-25 12.39.46.068161000 AM,22-MAR-25 12.46.01.068161000 AM,375,"Local","CELL0037","IMSI000000882998749","IMEI000000784963758",1.88
15038,"+251757683711","+251767385590",11-FEB-25 08.16.54.162562000 PM,11-FEB-25 08.45.10.162562000 PM,1696,"Local","CELL0038","IMSI000000037013945","IMEI000000119654377",8.48
15039,"+251757683711","+251759402853",18-DEC-24 09.26.14.196227000 PM,18-DEC-24 09.48.50.196227000 PM,1356,"National","CELL0039","IMSI000000763075480","IMEI000000148297580",13.56
15040,"+251757683711","+251783567617",01-FEB-25 07.42.31.714536000 AM,01-FEB-25 08.08.23.714536000 AM,1552,"International","CELL0040","IMSI000000725521160","IMEI000000023774214",77.6
15041,"+251757683711","+251793649396",27-NOV-24 07.58.44.863892000 PM,27-NOV-24 08.20.06.863892000 PM,1282,"Local","CELL0041","IMSI000000092288390","IMEI000000518415134",6.41
15042,"+251757683711","+251718068187",14-JAN-25 08.58.13.139287000 PM,14-JAN-25 09.03.09.139287000 PM,296,"National","CELL0042","IMSI000000286361156","IMEI000000044153080",2.96
15043,"+251757683711","+251794923432",08-DEC-24 09.20.33.262323000 PM,08-DEC-24 09.32.29.262323000 PM,716,"Local","CELL0043","IMSI000000040152346","IMEI000000001193824",3.58
15044,"+251757683711","+251739421937",06-JAN-25 01.40.46.586614000 PM,06-JAN-25 02.22.50.586614000 PM,2524,"Local","CELL0044","IMSI000000936238854","IMEI000000902013533",12.62
15045,"+251757683711","+251776250472",03-MAR-25 07.01.12.393693000 PM,03-MAR-25 07.31.08.393693000 PM,1796,"Local","CELL0045","IMSI000000162019007","IMEI000000887178205",8.98
15046,"+251767730900","+251762081998",11-SEP-23 12.50.08.154598000 PM,11-SEP-23 01.40.54.154598000 PM,3046,"Local","CELL0046","IMSI000000925656319","IMEI000000584614891",15.23
15047,"+251767730900","+25179528067.",22-OCT-23 07.17.21.382412000 PM,22-OCT-23 07.59.50.382412000 PM,2549,"National","CELL0047","IMSI000000053445427","IMEI000000814578523",25.49
15048,"+251767730900","+251712904139",06-NOV-23 11.58.57.841791000 PM,07-NOV-23 12.02.42.841791000 AM,225,"National","CELL0048","IMSI000000670005160","IMEI000000088919393",2.25
15049,"+251767730900","+251771055866",22-SEP-23 04.06.24.758553000 AM,22-SEP-23 04.45.46.758553000 AM,2362,"Local","CELL0049","IMSI000000242559539","IMEI000000669554560",11.81
15050,"+251767730900","+251729205350",01-NOV-23 08.34.41.734546000 AM,01-NOV-23 08.46.51.734546000 AM,730,"Local","CELL0050","IMSI000000922677649","IMEI000000565125615",3.65
15051,"+251767730900","+251764383851",05-AUG-23 03.35.44.882931000 AM,05-AUG-23 03.52.30.882931000 AM,1006,"Local","CELL0051","IMSI000000629029060","IMEI000000186158451",5.03
15052,"+251767730900","+251745800434",17-AUG-23 11.57.56.974333000 PM,18-AUG-23 12.03.54.974333000 AM,358,"International","CELL0052","IMSI000000699397594","IMEI000000137194292",17.9
15053,"+251767730900","+251731012647",30-SEP-23 08.43.17.504517000 AM,30-SEP-23 09.01.42.504517000 AM,1105,"Local","CELL0053","IMSI000000504358913","IMEI000000458456254",5.53
15054,"+251775023567","+251733607406",06-SEP-25 06.12.21.883084000 PM,06-SEP-25 06.43.37.883084000 PM,1876,"Local","CELL0054","IMSI000000734055463","IMEI000000117168315",9.38
15055,"+251775023567","+251793431960",18-NOV-25 12.41.54.174994000 AM,18-NOV-25 12.46.08.174994000 AM,254,"Local","CELL0055","IMSI000000190294279","IMEI000000554137582",1.27
15056,"+251775023567","+251715060475",07-DEC-25 08.33.36.601961000 PM,07-DEC-25 08.59.07.601961000 PM,1531,"Local","CELL0056","IMSI000000871085490","IMEI000000224866182",7.66
15057,"+251775023567","+251739203065",21-AUG-25 06.07.47.003619000 PM,21-AUG-25 06.56.55.003619000 PM,2948,"Local","CELL0057","IMSI000000114360714","IMEI000000691896991",14.74
15058,"+251775023567","+251782834358",01-DEC-25 02.19.09.114680000 PM,01-DEC-25 03.13.00.114680000 PM,3231,"Local","CELL0058","IMSI000000434914901","IMEI000000332096653",16.16
15059,"+251784880399","+251745426834",19-AUG-23 11.11.40.722247000 AM,19-AUG-23 11.20.54.722247000 AM,554,"Local","CELL0059","IMSI000000888316232","IMEI000000708084125",2.77
15060,"+251784880399","+251769538509",15-SEP-23 02.02.57.248468000 PM,15-SEP-23 02.56.53.248468000 PM,3236,"Roaming","CELL0060","IMSI000000048230137","IMEI000000665142780",97.08
15061,"+251784880399","+251718883881",01-AUG-23 03.26.54.291239000 AM,01-AUG-23 03.32.26.291239000 AM,332,"National","CELL0061","IMSI000000802833195","IMEI000000489656531",3.32
15062,"+251784880399","+251786438615",18-AUG-23 07.30.27.961525000 AM,18-AUG-23 07.57.46.961525000 AM,1639,"Local","CELL0062","IMSI000000110645817","IMEI000000570453086",8.2
15063,"+251784880399","+251736504325",12-AUG-23 05.38.56.233653000 AM,12-AUG-23 05.49.57.233653000 AM,661,"Local","CELL0063","IMSI000000006978604","IMEI000000017936081",3.31
15064,"+251784880399","+251702516216",16-OCT-23 05.06.19.999083000 PM,16-OCT-23 05.42.54.999083000 PM,2195,"National","CELL0064","IMSI000000779665423","IMEI000000518251864",21.95
15065,"+251784880399","+251748946771",02-SEP-23 06.14.03.263182000 PM,02-SEP-23 07.10.12.263182000 PM,3369,"National","CELL0065","IMSI000000501385283","IMEI000000526795580",33.69
15066,"+251784880399","+251761818968",27-OCT-23 05.45.26.243823000 PM,27-OCT-23 06.18.48.243823000 PM,2002,"Local","CELL0066","IMSI000000656071468","IMEI000000964218831",10.01
15067,"+251784880399","+251745800434",26-JUL-23 03.44.07.993392000 PM,26-JUL-23 03.50.10.993392000 PM,363,"Local","CELL0067","IMSI000000632399828","IMEI000000696652529",1.82
15068,"+251784880399","+251775499927",24-SEP-23 08.11.04.292162000 PM,24-SEP-23 08.23.08.292162000 PM,724,"International","CELL0068","IMSI000000129049788","IMEI000000924429513",36.2
15069,"+251784880399","+251774370198",19-NOV-23 08.13.24.245907000 PM,19-NOV-23 08.51.36.245907000 PM,2292,"Local","CELL0069","IMSI000000177197733","IMEI000000603240056",11.46
15070,"+251797720585","+251792813667",12-APR-23 01.19.49.415842000 PM,12-APR-23 02.02.04.415842000 PM,2535,"National","CELL0070","IMSI000000601500467","IMEI000000978867799",25.35
15071,"+251797720585","+251746513483",25-FEB-23 08.58.24.998406000 PM,25-FEB-23 09.25.13.998406000 PM,1609,"Local","CELL0071","IMSI000000942250745","IMEI000000148120028",8.05
15072,"+251797720585","+251742664382",03-MAR-23 05.53.52.701036000 AM,03-MAR-23 06.04.28.701036000 AM,636,"International","CELL0072","IMSI000000652774486","IMEI000000156863080",31.8
15073,"+251797720585","+251785342412",02-JAN-23 09.09.48.076354000 PM,02-JAN-23 09.48.02.076354000 PM,2294,"International","CELL0073","IMSI000000163299104","IMEI000000555879137",114.7
15074,"+251797720585","+251794951302",31-JAN-23 11.22.25.713831000 AM,31-JAN-23 11.49.09.713831000 AM,1604,"Local","CELL0074","IMSI000000702689339","IMEI000000967751179",8.02
15075,"+251797720585","+251783552662",09-APR-23 11.44.42.924978000 PM,10-APR-23 12.02.00.924978000 AM,1038,"Local","CELL0075","IMSI000000506875067","IMEI000000126122441",5.19
15076,"+251797720585","+251730254464",18-MAR-23 06.17.22.655879000 AM,18-MAR-23 06.42.50.655879000 AM,1528,"Local","CELL0076","IMSI000000826477709","IMEI000000993384288",7.64
15077,"+251797720585","+251782425842",17-JAN-23 07.43.57.328941000 AM,17-JAN-23 07.48.12.328941000 AM,255,"National","CELL0077","IMSI000000644563983","IMEI000000100665612",2.55
15078,"+251736115958","+251760434287",25-FEB-23 12.51.08.526393000 AM,25-FEB-23 01.46.18.526393000 AM,3310,"Roaming","CELL0078","IMSI000000361518148","IMEI000000320517842",99.3
15079,"+251736115958","+251776270163",10-NOV-22 07.32.19.184097000 PM,10-NOV-22 07.49.45.184097000 PM,1046,"Roaming","CELL0079","IMSI000000238806416","IMEI000000505993552",31.38
15080,"+251736115958","+251764249538",11-NOV-22 01.27.02.644192000 PM,11-NOV-22 01.54.15.644192000 PM,1633,"Local","CELL0080","IMSI000000935178553","IMEI000000629510752",8.17
15081,"+251736115958","+251761663526",26-NOV-22 06.10.05.024876000 PM,26-NOV-22 06.13.59.024876000 PM,234,"Local","CELL0081","IMSI000000610284727","IMEI000000878722196",1.17
15082,"+251736115958","+251711772225",08-DEC-22 09.31.46.361815000 AM,08-DEC-22 10.31.36.361815000 AM,3590,"Local","CELL0082","IMSI000000914156715","IMEI000000556396760",17.95
15083,"+251736115958","+251728504753",19-DEC-22 05.18.11.719906000 AM,19-DEC-22 05.25.59.719906000 AM,468,"Local","CELL0083","IMSI000000720737797","IMEI000000102901274",2.34
15084,"+251736115958","+251766627656",10-JAN-23 01.59.08.762435000 AM,10-JAN-23 02.56.49.762435000 AM,3461,"Local","CELL0084","IMSI000000024160571","IMEI000000388471711",17.31
15085,"+251736115958","+251776777161",27-FEB-23 08.52.03.524994000 AM,27-FEB-23 09.24.03.524994000 AM,1920,"Roaming","CELL0085","IMSI000000865868491","IMEI000000914530252",57.6
15086,"+251736115958","+251739391442",27-NOV-22 11.27.21.144537000 AM,27-NOV-22 12.23.38.144537000 PM,3377,"Local","CELL0086","IMSI000000784242200","IMEI000000790659379",16.89
15087,"+251741739280","+251742113368",28-AUG-24 03.18.11.660910000 PM,28-AUG-24 03.54.40.660910000 PM,2189,"Local","CELL0087","IMSI000000020869260","IMEI000000494259333",10.95
15088,"+251741739280","+251765284289",22-SEP-24 02.39.51.400829000 PM,22-SEP-24 02.41.04.400829000 PM,73,"National","CELL0088","IMSI000000976027858","IMEI000000906205570",0.73
15089,"+251741739280","+251772523477",21-JUL-24 08.05.49.827743000 AM,21-JUL-24 08.33.20.827743000 AM,1651,"National","CELL0089","IMSI000000538304544","IMEI000000248749770",16.51
15090,"+251741739280","+251729784362",23-AUG-24 03.08.26.047185000 PM,23-AUG-24 03.40.43.047185000 PM,1937,"Roaming","CELL0090","IMSI000000287197267","IMEI000000912828606",58.11
15091,"+251741739280","+251777955113",29-SEP-24 06.53.45.391719000 AM,29-SEP-24 07.07.22.391719000 AM,817,"International","CELL0091","IMSI000000090906633","IMEI000000998543685",40.85
15092,"+251741739280","+251744130621",06-OCT-24 12.54.31.351276000 PM,06-OCT-24 01.02.42.351276000 PM,491,"Local","CELL0092","IMSI000000840595173","IMEI000000516840804",2.46
15093,"+251752175540","+251714613604",15-SEP-25 10.59.15.312324000 AM,15-SEP-25 11.46.09.312324000 AM,2814,"International","CELL0093","IMSI000000218459811","IMEI000000829567781",140.7
15094,"+251752175540","+251797865096",28-SEP-25 06.02.06.463260000 AM,28-SEP-25 06.18.31.463260000 AM,985,"Local","CELL0094","IMSI000000423794488","IMEI000000007944083",4.93
15095,"+251752175540","+251787410093",31-AUG-25 08.12.49.738312000 AM,31-AUG-25 09.00.10.738312000 AM,2841,"Local","CELL0095","IMSI000000415388064","IMEI000000092894250",14.21
15096,"+251752175540","+251768103047",22-SEP-25 05.54.56.523395000 PM,22-SEP-25 06.35.49.523395000 PM,2453,"National","CELL0096","IMSI000000037862324","IMEI000000725732864",24.53
15097,"+251752175540","+25177600044.",12-AUG-25 04.08.44.235193000 AM,12-AUG-25 04.22.45.235193000 AM,841,"Local","CELL0097","IMSI000000094674385","IMEI000000855849760",4.21
15098,"+251752175540","+251746357112",18-NOV-25 04.25.34.043270000 PM,18-NOV-25 04.46.42.043270000 PM,1268,"National","CELL0098","IMSI000000739808808","IMEI000000561769606",12.68
15099,"+251752175540","+251746921214",12-DEC-25 03.36.35.093452000 AM,12-DEC-25 04.35.24.093452000 AM,3529,"National","CELL0099","IMSI000000265676310","IMEI000000860643423",35.29
15100,"+251752175540","+251773956164",12-SEP-25 06.49.30.480750000 AM,12-SEP-25 06.52.28.480750000 AM,178,"International","CELL0100","IMSI000000222876200","IMEI000000096641199",8.9
15101,"+251752175540","+251754053020",07-NOV-25 09.10.52.495938000 PM,07-NOV-25 10.01.11.495938000 PM,3019,"National","CELL0101","IMSI000000825592832","IMEI000000428614362",30.19
15102,"+251752175540","+251755314874",10-DEC-25 09.32.49.008555000 AM,10-DEC-25 09.34.44.008555000 AM,115,"Local","CELL0102","IMSI000000837754300","IMEI000000015182809",0.58
15103,"+251752175540","+251748506778",06-NOV-25 07.29.02.396928000 AM,06-NOV-25 08.06.52.396928000 AM,2270,"International","CELL0103","IMSI000000383764208","IMEI000000978754238",113.5
15104,"+251752175540","+25177568915.",07-SEP-25 11.22.35.141989000 AM,07-SEP-25 11.29.53.141989000 AM,438,"National","CELL0104","IMSI000000683686938","IMEI000000534484211",4.38
15105,"+251752175540","+251720513610",19-SEP-25 11.33.05.142725000 PM,19-SEP-25 11.41.26.142725000 PM,501,"International","CELL0105","IMSI000000090588297","IMEI000000342128780",25.05
15106,"+251752175540","+251711261502",15-OCT-25 08.44.46.323111000 PM,15-OCT-25 08.59.59.323111000 PM,913,"Local","CELL0106","IMSI000000111063444","IMEI000000040510303",4.57
15107,"+251752175540","+251743862406",07-OCT-25 12.18.16.677952000 PM,07-OCT-25 01.06.43.677952000 PM,2907,"National","CELL0107","IMSI000000749720303","IMEI000000396181278",29.07
15108,"+251765285323","+251796030311",15-JUL-23 07.30.44.507471000 AM,15-JUL-23 07.59.24.507471000 AM,1720,"Local","CELL0108","IMSI000000430867143","IMEI000000029858595",8.6
15109,"+251765285323","+251736908245",03-AUG-23 02.53.41.370482000 AM,03-AUG-23 02.58.02.370482000 AM,261,"National","CELL0109","IMSI000000266924321","IMEI000000856886850",2.61
15110,"+251765285323","+251775600301",29-MAY-23 07.52.14.453806000 PM,29-MAY-23 07.55.36.453806000 PM,202,"Local","CELL0110","IMSI000000301301456","IMEI000000329453198",1.01
15111,"+251765285323","+251759346703",11-JUN-23 09.07.16.230225000 PM,11-JUN-23 09.58.15.230225000 PM,3059,"International","CELL0111","IMSI000000937604602","IMEI000000856738834",152.95
15112,"+251765285323","+251738380899",11-JUN-23 10.31.10.006357000 PM,11-JUN-23 11.14.34.006357000 PM,2604,"International","CELL0112","IMSI000000143817384","IMEI000000898020231",130.2
15113,"+251765285323","+251797572902",31-JUL-23 09.00.51.854120000 PM,31-JUL-23 09.33.28.854120000 PM,1957,"National","CELL0113","IMSI000000840465333","IMEI000000112472916",19.57
15114,"+251765285323","+251749516822",11-JUL-23 10.05.01.481743000 AM,11-JUL-23 10.18.10.481743000 AM,789,"National","CELL0114","IMSI000000185732581","IMEI000000039631790",7.89
15115,"+251765285323","+251777819931",14-JUN-23 01.56.33.024909000 AM,14-JUN-23 02.42.17.024909000 AM,2744,"Roaming","CELL0115","IMSI000000265621650","IMEI000000012646231",82.32
