TRANSACTION_ID,MSISDN,TRANSACTION_TYPE,TRANSACTION_AMOUNT,TRANSACTION_DATE,PAYMENT_METHOD,BALANCE_BEFORE,BALANCE_AFTER
43038,2.51764E+11,Top-up,15.61,9-Jun-24,M-PESA,4641.65,4657.26
43039,2.51764E+11,Top-up,467.11,10-Nov-24,Cash,4657.26,5124.37
43040,2.51764E+11,Top-up,133.93,24-Jan-24,Cash,5124.37,5258.3
43041,2.51764E+11,Top-up,79.81,24-Jul-24,M-PESA,5258.3,5338.11
43042,2.51764E+11,Top-up,240.37,17-Mar-24,Cash,5338.11,5578.48
43043,2.51764E+11,Top-up,414.08,20-Feb-24,Cash,5578.48,5992.56
43044,2.51764E+11,Monthly Bill,2.23,25-May-25,Cash,5992.56,5990.33
43045,2.51764E+11,Payment,79.02,14-Apr-24,Cash,5990.33,5911.31
43046,2.51764E+11,Top-up,446.03,21-Nov-25,Cash,5911.31,6357.34
43047,2.51764E+11,Top-up,95.85,29-Jan-24,M-PESA,6357.34,6453.19
43048,2.51764E+11,Refund,63.94,13-May-25,Cash,6453.19,6517.13
43049,2.51764E+11,Monthly Bill,23.59,14-Aug-25,Cash,6517.13,6493.54
43050,2.51764E+11,Top-up,249.53,22-May-25,Cash,6493.54,6743.07
43051,2.51764E+11,Top-up,431.3,12-Oct-24,Cash,6743.07,7174.37
43052,2.5178E+11,Top-up,77.74,7-Dec-25,M-PESA,414.92,492.66
43053,2.5178E+11,Top-up,400.06,4-Dec-25,Cash,492.66,892.72
43054,2.5178E+11,Top-up,279.64,17-Jan-26,M-PESA,892.72,1172.36
43055,2.5178E+11,Top-up,43.49,10-Jan-26,M-PESA,1172.36,1215.85
43056,2.5178E+11,Top-up,348.14,5-Dec-25,Cash,1215.85,1563.99
43057,2.5178E+11,Top-up,165.7,30-Nov-25,Cash,1563.99,1729.69
43058,2.5178E+11,Top-up,82.06,8-Nov-25,Bank Transfer,1729.69,1811.75
43059,2.5178E+11,Top-up,439.7,3-Dec-25,Cash,1811.75,2251.45
43060,2.5178E+11,Top-up,495.16,15-Dec-25,Cash,2251.45,2746.61
43061,2.5178E+11,Top-up,394.5,5-Nov-25,Cash,2746.61,3141.11
43062,2.5178E+11,Top-up,419.01,4-Nov-25,Cash,3141.11,3560.12
43063,2.5178E+11,Top-up,76.09,30-Nov-25,Cash,3560.12,3636.21
43064,2.5178E+11,Top-up,106.43,9-Dec-25,M-PESA,3636.21,3742.64
43065,2.5178E+11,Top-up,58.3,9-Nov-25,M-PESA,3742.64,3800.94
43066,2.5178E+11,Top-up,461.48,24-Jan-26,Cash,3800.94,4262.42
43067,2.5178E+11,Top-up,282.33,14-Jan-26,Cash,4262.42,4544.75
43068,2.5178E+11,Top-up,66.28,23-Dec-25,Cash,4544.75,4611.03
43069,2.51782E+11,Top-up,15.66,5-Jan-26,Cash,404.27,419.93
43070,2.51782E+11,Top-up,449.92,23-Nov-25,Cash,419.93,869.85
43071,2.51782E+11,Top-up,102.69,25-Jul-25,Bank Transfer,869.85,972.54
43072,2.51782E+11,Top-up,393.29,17-Jan-26,Cash,972.54,1365.83
43073,2.51782E+11,Top-up,303.4,27-Dec-25,M-PESA,1365.83,1669.23
43074,2.51782E+11,Adjustment,35.05,21-Nov-25,Cash,1669.23,1704.28
43075,2.51782E+11,Payment,82.02,26-Oct-25,M-PESA,1704.28,1622.26
43076,2.51782E+11,Top-up,136.91,24-Oct-25,M-PESA,1622.26,1759.17
43077,2.51782E+11,Payment,99.13,23-Oct-25,Cash,1759.17,1660.04
43078,2.51782E+11,Adjustment,63.92,17-Aug-25,Cash,1660.04,1723.96
43079,2.51782E+11,Top-up,327.77,12-Jul-25,M-PESA,1723.96,2051.73
43080,2.51782E+11,Top-up,231.44,3-Dec-25,Bank Transfer,2051.73,2283.17
43081,2.51782E+11,Top-up,104.82,13-Nov-25,Cash,2283.17,2387.99
43082,2.51782E+11,Top-up,242.44,27-Jan-26,M-PESA,2387.99,2630.43
43083,2.51782E+11,Top-up,244.9,21-Nov-25,Cash,2630.43,2875.33
43084,2.51782E+11,Top-up,130.74,9-Jan-26,M-PESA,2875.33,3006.07
43085,2.51782E+11,Top-up,139.16,15-Sep-25,Cash,3006.07,3145.23
43086,2.51782E+11,Top-up,389.87,12-Oct-25,Cash,3145.23,3535.1
43087,2.51782E+11,Top-up,377.03,25-Sep-25,Bank Transfer,3535.1,3912.13
43088,2.51782E+11,Top-up,384.47,4-Dec-25,Cash,3912.13,4296.6
43089,2.51782E+11,Top-up,115.88,11-Aug-25,Cash,4296.6,4412.48
43090,2.51782E+11,Top-up,215.06,19-Sep-25,Cash,4412.48,4627.54
43091,2.51782E+11,Top-up,370.92,26-Sep-25,Bank Transfer,4627.54,4998.46
43092,2.51782E+11,Refund,55.59,2-Jan-26,Bank Transfer,4998.46,5054.05
43093,2.51782E+11,Top-up,145.06,10-Jan-26,Cash,5054.05,5199.11
43094,2.51782E+11,Top-up,68.08,3-Aug-25,Cash,5199.11,5267.19
43095,2.51782E+11,Top-up,372.15,17-Jan-26,Cash,5267.19,5639.34
43096,2.51782E+11,Payment,26.01,6-Aug-25,Cash,5639.34,5613.33
43097,2.51782E+11,Top-up,407.95,20-Nov-25,M-PESA,5613.33,6021.28
43098,2.51782E+11,Refund,1.02,9-Aug-25,Cash,6021.28,6022.3
43099,2.51782E+11,Top-up,200.03,14-Sep-25,Cash,6022.3,6222.33
43100,2.51782E+11,Refund,33.2,11-Sep-25,Cash,6222.33,6255.53
43101,2.51782E+11,Top-up,300.46,14-Nov-25,Cash,6255.53,6555.99
43102,2.51782E+11,Top-up,492.08,25-Nov-25,M-PESA,6555.99,7048.07
43103,2.51782E+11,Top-up,237.88,17-Aug-25,Bank Transfer,7048.07,7285.95
43104,2.51782E+11,Top-up,96.42,29-Nov-25,Bank Transfer,7285.95,7382.37
43105,2.51782E+11,Monthly Bill,32.74,15-Oct-25,Cash,7382.37,7349.63
43106,2.51782E+11,Top-up,252.98,19-Dec-25,M-PESA,7349.63,7602.61
43107,2.51782E+11,Top-up,137.31,17-Jun-25,Cash,7602.61,7739.92
43108,2.51782E+11,Refund,66.01,19-Oct-25,M-PESA,7739.92,7805.93
43109,2.51782E+11,Monthly Bill,68.71,3-Oct-25,Cash,7805.93,7737.22
43110,2.51799E+11,Top-up,63.67,4-Dec-25,M-PESA,139.76,203.43
43111,2.51799E+11,Top-up,325.57,21-Dec-25,Bank Transfer,203.43,529
43112,2.51799E+11,Top-up,452.4,20-Dec-25,Cash,529,981.4
43113,2.51799E+11,Top-up,149.18,9-Jul-25,M-PESA,981.4,1130.58
43114,2.51799E+11,Top-up,304.48,30-Jul-25,Bank Transfer,1130.58,1435.06
43115,2.51799E+11,Refund,100.16,3-Jan-26,Cash,1435.06,1535.22
43116,2.51799E+11,Refund,39.5,24-Nov-25,M-PESA,1535.22,1574.72
43117,2.51799E+11,Top-up,498.86,12-Nov-25,Cash,1574.72,2073.58
43118,2.51799E+11,Top-up,391.05,17-Sep-25,Bank Transfer,2073.58,2464.63
43119,2.51799E+11,Monthly Bill,17.27,4-Jan-26,Cash,2464.63,2447.36
43120,2.51799E+11,Top-up,204.3,1-Nov-25,Cash,2447.36,2651.66
43121,2.51799E+11,Top-up,287.64,27-Nov-25,Bank Transfer,2651.66,2939.3
43122,2.51799E+11,Top-up,28,29-Oct-25,Cash,2939.3,2967.3
43123,2.51799E+11,Top-up,494.74,24-Nov-25,Cash,2967.3,3462.04
43124,2.51799E+11,Payment,85,16-Aug-25,M-PESA,3462.04,3377.04
43125,2.51799E+11,Top-up,197.77,6-Aug-25,Bank Transfer,3377.04,3574.81
43126,2.51799E+11,Top-up,137.1,16-Dec-25,Bank Transfer,3574.81,3711.91
43127,2.51799E+11,Top-up,289.31,21-Jan-26,Cash,3711.91,4001.22
43128,2.51799E+11,Top-up,343.58,25-Sep-25,Bank Transfer,4001.22,4344.8
43129,2.51799E+11,Top-up,329.77,27-Aug-25,M-PESA,4344.8,4674.57
43130,2.51799E+11,Top-up,137.36,26-Dec-25,M-PESA,4674.57,4811.93
43131,2.51799E+11,Refund,67.45,2-Oct-25,Bank Transfer,4811.93,4879.38
43132,2.51799E+11,Top-up,188.76,2-Dec-25,Cash,4879.38,5068.14
43133,2.51799E+11,Top-up,160.79,15-Jul-25,M-PESA,5068.14,5228.93
43134,2.51799E+11,Top-up,124.27,18-Sep-25,Cash,5228.93,5353.2
43135,2.51799E+11,Monthly Bill,7.16,5-Dec-25,Cash,5353.2,5346.04
43136,2.51799E+11,Top-up,22.47,12-Jan-26,Cash,5346.04,5368.51
43137,2.51799E+11,Top-up,469.27,13-Dec-25,Cash,5368.51,5837.78
43138,2.51799E+11,Top-up,70.87,18-Jul-25,Cash,5837.78,5908.65
43139,2.51799E+11,Top-up,432.71,8-Oct-25,Cash,5908.65,6341.36
43140,2.51799E+11,Top-up,147.01,29-Nov-25,Bank Transfer,6341.36,6488.37
43141,2.51799E+11,Payment,71.18,30-Nov-25,Cash,6488.37,6417.19
43142,2.51709E+11,Payment,88.21,4-Jun-25,Bank Transfer,122.48,210.69
43143,2.51709E+11,Monthly Bill,236.86,26-Sep-24,Cash,210.69,-26.17
43144,2.51709E+11,Payment,144.62,22-May-25,M-PESA,-26.17,118.45
43145,2.51709E+11,Monthly Bill,280.04,14-Jul-25,Bank Transfer,118.45,-161.59
43146,2.51709E+11,Payment,171.79,26-Sep-25,Cash,-161.59,10.2
43147,2.51709E+11,Top-up,37.16,16-Aug-25,M-PESA,10.2,47.36
43148,2.51709E+11,Payment,161.94,1-Mar-25,Cash,47.36,209.3
43149,2.51709E+11,Monthly Bill,245.67,27-Sep-25,Bank Transfer,209.3,-36.37
43150,2.51709E+11,Payment,117.45,18-Jan-25,Cash,-36.37,81.08
43151,2.51709E+11,Monthly Bill,240.88,9-Oct-24,Bank Transfer,81.08,-159.8
43152,2.51709E+11,Payment,184.21,20-Jul-25,M-PESA,-159.8,24.41
43153,2.51709E+11,Monthly Bill,224.59,10-Apr-25,Bank Transfer,24.41,-200.18
43154,2.51709E+11,Adjustment,25.04,4-Jun-25,M-PESA,-200.18,-225.22
43155,2.51709E+11,Monthly Bill,130.5,12-Jul-25,Bank Transfer,-225.22,-355.72
43156,2.51709E+11,Payment,107.45,11-Dec-24,M-PESA,-355.72,-248.27
43157,2.51709E+11,Adjustment,50.86,19-Jan-26,M-PESA,-248.27,-299.13
43158,2.51709E+11,Top-up,42.94,22-Jan-26,Bank Transfer,-299.13,-256.19
43159,2.51709E+11,Monthly Bill,199.08,1-Apr-25,Cash,-256.19,-455.27
43160,2.51709E+11,Payment,56.77,2-Nov-25,Cash,-455.27,-398.5
43161,2.51709E+11,Refund,51.23,7-Aug-25,Bank Transfer,-398.5,-347.27
43162,2.51709E+11,Payment,73.08,15-Oct-25,Bank Transfer,-347.27,-274.19
43163,2.51709E+11,Monthly Bill,251.23,15-Nov-24,M-PESA,-274.19,-525.42
43164,2.51709E+11,Payment,183.5,26-Jan-26,Bank Transfer,-525.42,-341.92
43165,2.51718E+11,Payment,138.16,30-Aug-25,M-PESA,223.59,361.75
43166,2.51718E+11,Adjustment,22.45,24-Nov-25,M-PESA,361.75,339.3
43167,2.51718E+11,Payment,50.4,28-Jan-26,Bank Transfer,339.3,389.7
43168,2.51718E+11,Monthly Bill,276.44,25-May-25,Bank Transfer,389.7,113.26
43169,2.51718E+11,Payment,85.97,1-Oct-25,Bank Transfer,113.26,199.23
43170,2.51718E+11,Monthly Bill,103.56,27-Aug-25,Cash,199.23,95.67
43171,2.51718E+11,Refund,6.23,26-Dec-25,M-PESA,95.67,101.9
43172,2.51718E+11,Monthly Bill,205.3,17-Aug-25,Bank Transfer,101.9,-103.4
43173,2.51718E+11,Top-up,53.78,11-Jan-26,M-PESA,-103.4,-49.62
43174,2.51718E+11,Monthly Bill,211.36,2-Jun-25,Bank Transfer,-49.62,-260.98
43175,2.51718E+11,Payment,86.4,14-Nov-25,M-PESA,-260.98,-174.58
43176,2.51718E+11,Monthly Bill,146.61,5-Nov-25,Bank Transfer,-174.58,-321.19
43177,2.51718E+11,Payment,115.88,24-Aug-25,Bank Transfer,-321.19,-205.31
43178,2.51718E+11,Monthly Bill,257.62,29-Oct-25,Bank Transfer,-205.31,-462.93
43179,2.51718E+11,Payment,232.19,4-Dec-25,M-PESA,-462.93,-230.74
43180,2.51718E+11,Monthly Bill,136.17,6-Sep-25,Cash,-230.74,-366.91
43181,2.51718E+11,Payment,277.19,25-Jun-25,M-PESA,-366.91,-89.72
43182,2.51718E+11,Monthly Bill,220.88,5-Dec-25,Cash,-89.72,-310.6
43183,2.51718E+11,Payment,170.93,12-Aug-25,Bank Transfer,-310.6,-139.67
43184,2.51718E+11,Monthly Bill,252.25,16-Sep-25,M-PESA,-139.67,-391.92
43185,2.51718E+11,Payment,170.77,30-Sep-25,Cash,-391.92,-221.15
43186,2.51718E+11,Monthly Bill,127.12,22-Jul-25,M-PESA,-221.15,-348.27
43187,2.51718E+11,Payment,134.24,8-May-25,Cash,-348.27,-214.03
43188,2.51718E+11,Monthly Bill,268.33,28-Jan-26,M-PESA,-214.03,-482.36
43189,2.51718E+11,Payment,138.64,22-May-25,Bank Transfer,-482.36,-343.72
43190,2.51718E+11,Monthly Bill,121.51,26-May-25,M-PESA,-343.72,-465.23
43191,2.51718E+11,Payment,148.33,24-Nov-25,Bank Transfer,-465.23,-316.9
43192,2.51718E+11,Monthly Bill,238.08,26-Oct-25,M-PESA,-316.9,-554.98
43193,2.51718E+11,Payment,201.28,3-Jul-25,Bank Transfer,-554.98,-353.7
43194,2.51718E+11,Refund,17.29,30-Oct-25,M-PESA,-353.7,-336.41
43195,2.51718E+11,Payment,244.85,27-Jun-25,Bank Transfer,-336.41,-91.56
43196,2.51718E+11,Monthly Bill,153.56,12-May-25,Bank Transfer,-91.56,-245.12
43197,2.51726E+11,Top-up,106.11,24-Jan-24,Cash,105.44,211.55
43198,2.51726E+11,Top-up,395.32,22-Oct-25,M-PESA,211.55,606.87
43199,2.51726E+11,Top-up,106.46,27-Dec-23,M-PESA,606.87,713.33
43200,2.51726E+11,Top-up,146.19,14-Dec-25,Bank Transfer,713.33,859.52
43201,2.51726E+11,Top-up,45.29,19-Nov-23,Cash,859.52,904.81
43202,2.51726E+11,Top-up,130.84,30-Sep-25,Bank Transfer,904.81,1035.65
43203,2.51726E+11,Monthly Bill,59.55,24-Jul-24,Cash,1035.65,976.1
43204,2.51726E+11,Top-up,369.9,4-Apr-24,Cash,976.1,1346
43205,2.51726E+11,Top-up,53.22,17-Jun-25,Cash,1346,1399.22
43206,2.51726E+11,Top-up,359.86,7-Oct-24,Cash,1399.22,1759.08
43207,2.51726E+11,Top-up,102.02,3-May-24,Cash,1759.08,1861.1
43208,2.51726E+11,Top-up,289.94,20-Nov-24,Bank Transfer,1861.1,2151.04
43209,2.51726E+11,Top-up,347.33,19-Jan-24,M-PESA,2151.04,2498.37
43210,2.51726E+11,Top-up,212.43,7-Jun-24,M-PESA,2498.37,2710.8
43211,2.51726E+11,Adjustment,60.51,9-Sep-24,Cash,2710.8,2771.31
43212,2.51726E+11,Top-up,219.36,24-Apr-25,Cash,2771.31,2990.67
43213,2.51726E+11,Adjustment,94.02,11-Jul-24,Cash,2990.67,3084.69
43214,2.51726E+11,Top-up,239.38,10-Oct-25,Cash,3084.69,3324.07
43215,2.51726E+11,Monthly Bill,20.81,18-Jul-25,Cash,3324.07,3303.26
43216,2.51726E+11,Payment,71.18,25-Dec-25,M-PESA,3303.26,3232.08
43217,2.51726E+11,Top-up,39.63,2-Nov-25,Bank Transfer,3232.08,3271.71
43218,2.51726E+11,Refund,91,10-Dec-24,Cash,3271.71,3362.71
43219,2.51726E+11,Top-up,24.79,9-Jul-25,Bank Transfer,3362.71,3387.5
43220,2.51726E+11,Top-up,203.62,7-Mar-24,Cash,3387.5,3591.12
43221,2.51738E+11,Top-up,229.26,20-Oct-24,Cash,273.47,502.73
43222,2.51738E+11,Top-up,135.71,17-Nov-25,M-PESA,502.73,638.44
43223,2.51738E+11,Top-up,226.57,24-Dec-23,Cash,638.44,865.01
43224,2.51738E+11,Refund,53.39,17-Apr-24,Cash,865.01,918.4
43225,2.51738E+11,Top-up,364.57,30-Jul-23,M-PESA,918.4,1282.97
43226,2.51738E+11,Top-up,373.36,3-Jul-23,M-PESA,1282.97,1656.33
43227,2.51738E+11,Top-up,121.51,12-Jan-25,M-PESA,1656.33,1777.84
43228,2.51738E+11,Top-up,260.82,8-Jan-25,Cash,1777.84,2038.66
43229,2.51738E+11,Top-up,192.35,12-Apr-25,M-PESA,2038.66,2231.01
43230,2.51738E+11,Top-up,189.83,13-May-24,Cash,2231.01,2420.84
43231,2.51738E+11,Top-up,147.14,24-Dec-23,Cash,2420.84,2567.98
43232,2.51738E+11,Top-up,172.35,17-Aug-25,Cash,2567.98,2740.33
43233,2.51738E+11,Top-up,319.78,11-Apr-25,Cash,2740.33,3060.11
43234,2.51738E+11,Monthly Bill,84.78,5-Nov-24,Cash,3060.11,2975.33
43235,2.51738E+11,Top-up,18.31,15-Oct-25,Cash,2975.33,2993.64
43236,2.51738E+11,Top-up,435.9,19-Oct-24,Cash,2993.64,3429.54
43237,2.51738E+11,Top-up,111.09,19-May-24,Bank Transfer,3429.54,3540.63
43238,2.51738E+11,Payment,23.34,8-Oct-25,Cash,3540.63,3517.29
43239,2.51738E+11,Monthly Bill,8.29,13-Mar-24,Cash,3517.29,3509
43240,2.51738E+11,Monthly Bill,34.4,23-Mar-24,Cash,3509,3474.6
43241,2.51738E+11,Top-up,467.82,15-May-23,Cash,3474.6,3942.42
43242,2.51749E+11,Top-up,332.57,6-Jun-25,Bank Transfer,208.07,540.64
43243,2.51749E+11,Top-up,39.74,17-Aug-25,Cash,540.64,580.38
43244,2.51749E+11,Top-up,348.08,14-Jun-25,Cash,580.38,928.46
43245,2.51749E+11,Refund,98.82,16-May-25,Bank Transfer,928.46,1027.28
43246,2.51749E+11,Top-up,362.4,18-Aug-25,Cash,1027.28,1389.68
43247,2.51749E+11,Top-up,359.15,23-Dec-25,Cash,1389.68,1748.83
43248,2.51749E+11,Top-up,157.61,11-Jul-25,Bank Transfer,1748.83,1906.44
43249,2.51749E+11,Top-up,474.4,28-Mar-25,M-PESA,1906.44,2380.84
43250,2.51749E+11,Top-up,227.62,13-Dec-25,M-PESA,2380.84,2608.46
43251,2.51749E+11,Adjustment,99.63,3-Jun-25,Cash,2608.46,2708.09
43252,2.51749E+11,Top-up,156.81,23-Jun-25,Cash,2708.09,2864.9
43253,2.51749E+11,Top-up,358.32,7-Dec-25,Bank Transfer,2864.9,3223.22
43254,2.51749E+11,Top-up,278.16,15-Jan-26,Cash,3223.22,3501.38
43255,2.51749E+11,Top-up,76.58,3-Aug-25,M-PESA,3501.38,3577.96
43256,2.51749E+11,Top-up,92.75,12-Mar-25,Cash,3577.96,3670.71
43257,2.51749E+11,Top-up,448.76,22-Dec-25,Cash,3670.71,4119.47
43258,2.51749E+11,Top-up,121.66,26-Oct-25,M-PESA,4119.47,4241.13
43259,2.51749E+11,Refund,40.34,1-Oct-25,Bank Transfer,4241.13,4281.47
43260,2.51749E+11,Top-up,301.92,13-Aug-25,Cash,4281.47,4583.39
43261,2.51749E+11,Top-up,374.61,7-Jan-26,Cash,4583.39,4958
43262,2.51749E+11,Top-up,315.75,26-Mar-25,Cash,4958,5273.75
43263,2.51749E+11,Top-up,333.4,28-Mar-25,Bank Transfer,5273.75,5607.15
43264,2.51749E+11,Top-up,412.65,6-Oct-25,M-PESA,5607.15,6019.8
43265,2.51749E+11,Monthly Bill,95.28,22-Dec-25,Cash,6019.8,5924.52
43266,2.51749E+11,Top-up,491.96,26-Nov-25,Cash,5924.52,6416.48
43267,2.51749E+11,Refund,85.15,16-Aug-25,Cash,6416.48,6501.63
43268,2.51749E+11,Top-up,323.81,23-Jun-25,M-PESA,6501.63,6825.44
43269,2.51749E+11,Top-up,147.77,3-Aug-25,M-PESA,6825.44,6973.21
43270,2.51749E+11,Top-up,107.78,23-Jun-25,Cash,6973.21,7080.99
43271,2.51749E+11,Top-up,369.37,4-May-25,Cash,7080.99,7450.36
43272,2.51749E+11,Top-up,47.13,5-Sep-25,Cash,7450.36,7497.49
43273,2.51749E+11,Top-up,59.05,24-Dec-25,Bank Transfer,7497.49,7556.54
43274,2.51749E+11,Top-up,13.67,15-Dec-25,Cash,7556.54,7570.21
43275,2.51757E+11,Adjustment,73.34,18-Dec-25,Cash,120.17,193.51
43276,2.51757E+11,Top-up,468.5,10-Sep-25,Bank Transfer,193.51,662.01
43277,2.51757E+11,Top-up,49.85,16-Sep-25,Bank Transfer,662.01,711.86
43278,2.51757E+11,Top-up,137.84,30-Sep-25,M-PESA,711.86,849.7
43279,2.51757E+11,Top-up,461.31,27-Aug-25,Bank Transfer,849.7,1311.01
43280,2.51757E+11,Top-up,471.41,27-Dec-25,Cash,1311.01,1782.42
43281,2.51757E+11,Top-up,327.47,23-Sep-25,Cash,1782.42,2109.89
43282,2.51757E+11,Top-up,18.39,12-Nov-25,Cash,2109.89,2128.28
43283,2.51757E+11,Top-up,351.04,30-Sep-25,Cash,2128.28,2479.32
43284,2.51757E+11,Top-up,51.32,27-Dec-25,Cash,2479.32,2530.64
43285,2.51757E+11,Top-up,496.04,3-Jan-26,M-PESA,2530.64,3026.68
43286,2.51757E+11,Top-up,71.78,23-Sep-25,Bank Transfer,3026.68,3098.46
43287,2.51757E+11,Top-up,480.2,17-Nov-25,Cash,3098.46,3578.66
43288,2.51757E+11,Payment,17.86,11-Dec-25,Cash,3578.66,3560.8
43289,2.51757E+11,Top-up,323.21,20-Oct-25,Cash,3560.8,3884.01
43290,2.51757E+11,Top-up,211.55,23-Jan-26,M-PESA,3884.01,4095.56
43291,2.51757E+11,Top-up,27.07,25-Dec-25,Bank Transfer,4095.56,4122.63
43292,2.51757E+11,Top-up,437.74,16-Oct-25,Cash,4122.63,4560.37
43293,2.51757E+11,Top-up,495.35,16-Jan-26,Cash,4560.37,5055.72
43294,2.51757E+11,Adjustment,92.64,1-Sep-25,Cash,5055.72,5148.36
43295,2.51757E+11,Top-up,446.67,3-Oct-25,Cash,5148.36,5595.03
43296,2.51757E+11,Top-up,225.68,27-Jan-26,Cash,5595.03,5820.71
43297,2.51757E+11,Top-up,137.07,19-Dec-25,Bank Transfer,5820.71,5957.78
43298,2.51757E+11,Top-up,283.6,28-Dec-25,Cash,5957.78,6241.38
43299,2.51757E+11,Payment,54.71,18-Dec-25,Cash,6241.38,6186.67
43300,2.51757E+11,Top-up,308.88,22-Aug-25,Cash,6186.67,6495.55
43301,2.51757E+11,Monthly Bill,92.68,29-Nov-25,M-PESA,6495.55,6402.87
43302,2.51757E+11,Top-up,424.75,27-Jan-26,Cash,6402.87,6827.62
43303,2.51757E+11,Top-up,392.4,25-Oct-25,Cash,6827.62,7220.02
43304,2.51757E+11,Top-up,227.6,30-Dec-25,M-PESA,7220.02,7447.62
43305,2.51757E+11,Top-up,31.14,25-Nov-25,M-PESA,7447.62,7478.76
43306,2.5177E+11,Top-up,306.36,3-Jul-25,Cash,468.09,774.45
43307,2.5177E+11,Top-up,116.55,2-May-25,Cash,774.45,891
43308,2.5177E+11,Monthly Bill,90.61,15-Jul-25,Cash,891,800.39
43309,2.5177E+11,Top-up,296.55,14-Apr-24,Cash,800.39,1096.94
43310,2.5177E+11,Top-up,292.61,14-Jan-25,M-PESA,1096.94,1389.55
43311,2.5177E+11,Top-up,96.83,12-Feb-24,M-PESA,1389.55,1486.38
43312,2.5177E+11,Top-up,24.71,31-Aug-23,Cash,1486.38,1511.09
43313,2.5177E+11,Payment,17.65,18-Aug-24,Cash,1511.09,1493.44
43314,2.5177E+11,Top-up,287.16,12-Feb-23,Bank Transfer,1493.44,1780.6
43315,2.5177E+11,Top-up,173.49,24-Nov-23,Cash,1780.6,1954.09
43316,2.5177E+11,Top-up,106.58,7-Feb-23,Cash,1954.09,2060.67
43317,2.5177E+11,Top-up,275.36,14-Jan-24,Cash,2060.67,2336.03
43318,2.5177E+11,Monthly Bill,69.11,31-May-25,Cash,2336.03,2266.92
43319,2.5177E+11,Top-up,181.12,30-Jul-24,M-PESA,2266.92,2448.04
43320,2.5177E+11,Top-up,113.35,7-Jun-25,M-PESA,2448.04,2561.39
43321,2.5177E+11,Top-up,370.28,19-Jan-26,Cash,2561.39,2931.67
43322,2.5177E+11,Top-up,462.83,1-Jan-26,Cash,2931.67,3394.5
43323,2.5177E+11,Top-up,217.9,14-Oct-23,Cash,3394.5,3612.4
43324,2.5177E+11,Payment,55.52,9-Jun-23,Cash,3612.4,3556.88
43325,2.5177E+11,Top-up,20.51,6-Aug-23,Cash,3556.88,3577.39
43326,2.5177E+11,Top-up,377.36,23-Aug-23,Cash,3577.39,3954.75
43327,2.5177E+11,Payment,63.25,19-Sep-25,Cash,3954.75,3891.5
43328,2.5177E+11,Top-up,345.8,3-Sep-23,Cash,3891.5,4237.3
43329,2.5177E+11,Top-up,408.07,13-Nov-24,M-PESA,4237.3,4645.37
43330,2.5177E+11,Top-up,157.17,27-Oct-24,Cash,4645.37,4802.54
43331,2.5177E+11,Top-up,102.27,8-Sep-24,Cash,4802.54,4904.81
43332,2.5177E+11,Top-up,482.88,26-Apr-23,Bank Transfer,4904.81,5387.69
43333,2.51779E+11,Top-up,341.88,15-Sep-24,Cash,439.68,781.56
43334,2.51779E+11,Top-up,27.08,22-Aug-24,Bank Transfer,781.56,808.64
43335,2.51779E+11,Top-up,457.73,30-Mar-24,Cash,808.64,1266.37
43336,2.51779E+11,Top-up,464.52,24-Apr-25,M-PESA,1266.37,1730.89
43337,2.51779E+11,Top-up,93.64,3-Jul-24,Cash,1730.89,1824.53
43338,2.51779E+11,Top-up,87.57,30-Apr-25,M-PESA,1824.53,1912.1
43339,2.51779E+11,Top-up,258.32,25-Jan-26,Cash,1912.1,2170.42
43340,2.51779E+11,Top-up,340.02,18-Aug-25,Bank Transfer,2170.42,2510.44
43341,2.51779E+11,Monthly Bill,92.88,11-Jul-24,M-PESA,2510.44,2417.56
43342,2.51779E+11,Top-up,419.09,30-May-25,Cash,2417.56,2836.65
43343,2.51779E+11,Top-up,446.61,25-Feb-25,Bank Transfer,2836.65,3283.26
43344,2.51779E+11,Top-up,181.56,5-Feb-25,Cash,3283.26,3464.82
43345,2.51779E+11,Top-up,286.42,20-Sep-24,Cash,3464.82,3751.24
43346,2.51779E+11,Monthly Bill,43.51,19-Mar-24,Bank Transfer,3751.24,3707.73
43347,2.51779E+11,Refund,71.84,2-Oct-25,Bank Transfer,3707.73,3779.57
43348,2.51779E+11,Top-up,253.91,26-Jul-24,Cash,3779.57,4033.48
43349,2.51779E+11,Top-up,346.24,2-Apr-24,M-PESA,4033.48,4379.72
43350,2.51779E+11,Top-up,372.14,16-Jun-25,Cash,4379.72,4751.86
43351,2.51779E+11,Top-up,133.93,6-Apr-24,Cash,4751.86,4885.79
43352,2.51779E+11,Refund,47.42,28-Jan-25,Bank Transfer,4885.79,4933.21
43353,2.51779E+11,Top-up,84.2,26-Jul-25,M-PESA,4933.21,5017.41
43354,2.51779E+11,Top-up,456.87,10-May-24,Cash,5017.41,5474.28
43355,2.51779E+11,Top-up,24.53,11-Nov-24,Cash,5474.28,5498.81
43356,2.51779E+11,Top-up,459.87,17-Mar-24,Cash,5498.81,5958.68
43357,2.51779E+11,Monthly Bill,68.19,4-Jul-24,Cash,5958.68,5890.49
43358,2.51779E+11,Top-up,260.08,1-Aug-25,Cash,5890.49,6150.57
43359,2.51779E+11,Top-up,187.27,29-Aug-25,Bank Transfer,6150.57,6337.84
