"DATA_ID","MSISDN","SESSION_START_TIME","SESSION_END_TIME","DATA_VOLUME_MB","SERVICE_TYPE","APN","CHARGE_AMOUNT"
6590,"+251772269743",23-MAR-25 02.20.55.794575000 PM,23-MAR-25 04.01.19.220069000 PM,794.41,"4G","internet",7.94
6591,"+251772269743",14-JAN-25 11.19.36.908790000 AM,14-JAN-25 12.49.46.398230000 PM,1153.79,"4G","vpn",11.54
6592,"+251772269743",26-JAN-25 07.44.05.240021000 PM,26-JAN-25 08.31.07.005373000 PM,2890.97,"4G","wapservice",28.91
6593,"+251772269743",22-DEC-24 02.18.15.241313000 PM,22-DEC-24 03.42.49.047575000 PM,4939.48,"3G","mms",49.39
6594,"+251785484814",21-FEB-25 05.00.03.689860000 PM,21-FEB-25 06.19.44.444378000 PM,1807.61,"4G","vpn",18.08
6595,"+251785484814",31-JAN-25 06.32.37.501298000 AM,31-JAN-25 07.19.46.077344000 AM,4049.99,"3G","internet",40.5
6596,"+251785484814",26-MAR-25 07.16.09.149150000 AM,26-MAR-25 09.07.52.306321000 AM,2255.43,"3G","vpn",22.55
6597,"+251785484814",09-FEB-25 06.18.37.087651000 PM,09-FEB-25 06.36.16.816658000 PM,4027.04,"WiFi","internet",40.27
6598,"+251785484814",21-MAR-25 06.56.17.740122000 PM,21-MAR-25 06.58.32.799456000 PM,4458.98,"4G","vpn",44.59
6599,"+251785484814",08-MAY-25 12.35.20.480994000 AM,08-MAY-25 01.28.58.526263000 AM,4829.36,"4G","wapservice",48.29
6600,"+251785484814",02-APR-25 07.30.42.705369000 PM,02-APR-25 08.04.36.239456000 PM,4591.62,"4G","internet",45.92
6601,"+251796409312",12-DEC-25 05.30.39.777511000 PM,12-DEC-25 07.07.00.261035000 PM,834.64,"3G","mms",8.35
6602,"+251796409312",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.36.17.460844000 AM,1036.51,"3G","internet",10.37
6603,"+251796409312",26-DEC-25 11.55.25.667417000 AM,26-DEC-25 12.00.52.543821000 PM,926.64,"WiFi","wapservice",9.27
6604,"+251796409312",06-JAN-26 06.38.33.741258000 PM,06-JAN-26 08.16.24.507101000 PM,325.52,"2G","vpn",3.26
6605,"+251739092115",04-DEC-24 02.22.04.322988000 AM,04-DEC-24 03.12.51.733405000 AM,3465.12,"3G","mms",34.65
6606,"+251739092115",31-DEC-24 07.58.27.327856000 AM,31-DEC-24 08.45.48.922627000 AM,1312.88,"3G","vpn",13.13
6607,"+251739092115",10-JAN-25 02.43.38.500619000 AM,10-JAN-25 04.21.48.044595000 AM,4778.47,"3G","internet",47.78
6608,"+251739092115",02-JAN-25 01.48.06.343089000 PM,02-JAN-25 02.45.22.195529000 PM,4612.95,"4G","wapservice",46.13
6609,"+251739092115",02-NOV-24 09.11.15.230262000 AM,02-NOV-24 10.28.26.532873000 AM,1861.29,"4G","wapservice",18.61
6610,"+251739092115",14-DEC-24 08.57.12.692047000 AM,14-DEC-24 10.33.42.444845000 AM,1758.08,"4G","mms",17.58
6611,"+251739092115",05-JAN-25 09.48.46.436331000 PM,05-JAN-25 09.52.13.534259000 PM,1440.31,"3G","internet",14.4
6612,"+251739092115",02-FEB-25 02.06.26.568842000 AM,02-FEB-25 03.20.41.498279000 AM,4249.18,"3G","vpn",42.49
6613,"+251746936992",10-MAR-24 08.18.07.069757000 AM,10-MAR-24 08.27.46.554541000 AM,2451.86,"3G","wapservice",24.52
6614,"+251746936992",05-FEB-24 05.49.33.789021000 AM,05-FEB-24 07.03.35.520142000 AM,377.91,"3G","mms",3.78
6615,"+251746936992",26-JAN-24 04.07.45.192882000 AM,26-JAN-24 05.55.23.341025000 AM,4482.35,"4G","wapservice",44.82
6616,"+251746936992",27-JAN-24 08.44.46.943954000 AM,27-JAN-24 09.48.20.556881000 AM,3218.4,"4G","mms",32.18
6617,"+251753647837",26-OCT-24 12.50.19.902098000 PM,26-OCT-24 01.09.58.284172000 PM,4430.99,"4G","wapservice",44.31
6618,"+251753647837",10-AUG-24 10.25.39.683753000 AM,10-AUG-24 11.35.48.633333000 AM,37.44,"4G","mms",0.37
6619,"+251753647837",28-SEP-24 12.04.10.645230000 AM,28-SEP-24 01.27.31.870131000 AM,619.71,"4G","mms",6.2
6620,"+251753647837",03-AUG-24 07.58.33.767999000 PM,03-AUG-24 09.52.11.601135000 PM,264.87,"2G","wapservice",2.65
6621,"+251753647837",16-SEP-24 07.03.30.390835000 AM,16-SEP-24 07.32.07.109694000 AM,3932.09,"4G","internet",39.32
6622,"+251753647837",30-JUL-24 02.40.32.301093000 PM,30-JUL-24 03.38.21.897104000 PM,1420.76,"3G","wapservice",14.21
6623,"+251765315857",15-AUG-25 09.40.19.271927000 AM,15-AUG-25 10.37.48.030939000 AM,269.32,"3G","vpn",2.69
6624,"+251765315857",22-JUL-25 04.18.22.365887000 AM,22-JUL-25 06.11.06.550896000 AM,2544.02,"2G","internet",25.44
6625,"+251765315857",25-AUG-25 03.45.34.766211000 AM,25-AUG-25 04.30.18.430637000 AM,823.74,"4G","vpn",8.24
6626,"+251765315857",26-JUL-25 03.09.14.742974000 AM,26-JUL-25 05.06.23.786557000 AM,4488.64,"4G","wapservice",44.89
6627,"+251765315857",29-AUG-25 08.22.07.039926000 AM,29-AUG-25 09.13.13.632074000 AM,533.19,"4G","vpn",5.33
6628,"+251772213768",02-FEB-23 09.03.17.027881000 PM,02-FEB-23 10.23.32.251711000 PM,2608.29,"4G","wapservice",26.08
6629,"+251772213768",05-JAN-23 01.11.06.915279000 AM,05-JAN-23 02.25.36.797341000 AM,1266.25,"WiFi","wapservice",12.66
6630,"+251772213768",23-DEC-22 05.25.16.254078000 PM,23-DEC-22 06.03.21.893617000 PM,1862.25,"3G","vpn",18.62
6631,"+251772213768",14-JAN-23 03.48.40.710023000 PM,14-JAN-23 04.52.03.517381000 PM,228.06,"4G","internet",2.28
6632,"+251786362754",22-JUL-24 06.23.22.060596000 AM,22-JUL-24 08.03.12.386377000 AM,1826.9,"4G","wapservice",18.27
6633,"+251786362754",25-AUG-24 08.00.40.633500000 PM,25-AUG-24 09.03.00.148579000 PM,2463.93,"3G","internet",24.64
6634,"+251786362754",03-OCT-24 05.56.13.357272000 AM,03-OCT-24 06.44.47.357798000 AM,1734.63,"3G","vpn",17.35
6635,"+251786362754",30-SEP-24 09.17.35.952707000 PM,30-SEP-24 11.00.44.529599000 PM,3556.83,"3G","mms",35.57
6636,"+251786362754",10-AUG-24 04.18.52.479814000 PM,10-AUG-24 06.16.50.265272000 PM,3281.34,"4G","internet",32.81
6637,"+251786362754",13-OCT-24 01.33.15.539173000 AM,13-OCT-24 03.07.47.186389000 AM,4660.03,"4G","wapservice",46.6
6638,"+251799306967",05-JUL-25 04.56.55.336382000 AM,05-JUL-25 06.02.41.262083000 AM,612.03,"4G","wapservice",6.12
6639,"+251799306967",18-MAY-25 12.29.48.055994000 AM,18-MAY-25 02.10.52.512511000 AM,3899.55,"4G","mms",39
6640,"+251799306967",25-MAY-25 01.18.13.626604000 PM,25-MAY-25 03.00.04.804765000 PM,4551.12,"4G","mms",45.51
6641,"+251799306967",08-JUN-25 02.03.44.036445000 AM,08-JUN-25 03.44.31.550490000 AM,1084.75,"3G","mms",10.85
6642,"+251799306967",05-JUN-25 03.59.00.542202000 PM,05-JUN-25 05.06.39.594180000 PM,358.7,"4G","internet",3.59
6643,"+251799306967",30-JUN-25 07.59.30.504743000 PM,30-JUN-25 08.43.10.431054000 PM,3329.2,"4G","wapservice",33.29
6644,"+251799306967",30-JUL-25 05.49.58.501702000 AM,30-JUL-25 06.37.53.741477000 AM,2749.62,"4G","internet",27.5
6645,"+251705895041",26-NOV-24 03.22.33.617582000 PM,26-NOV-24 05.07.11.311186000 PM,3618.91,"4G","internet",36.19
6646,"+251705895041",19-JAN-25 12.21.47.739618000 AM,19-JAN-25 12.25.19.325552000 AM,2799.83,"4G","internet",28
6647,"+251705895041",21-DEC-24 07.45.46.615458000 AM,21-DEC-24 09.00.22.787237000 AM,3372.72,"3G","vpn",33.73
6648,"+251705895041",10-JAN-25 04.23.03.536563000 AM,10-JAN-25 06.05.53.114685000 AM,1625.88,"4G","mms",16.26
6649,"+251705895041",28-JAN-25 11.45.49.303125000 AM,28-JAN-25 12.58.28.025966000 PM,3558.41,"4G","vpn",35.58
6650,"+251705895041",01-JAN-25 09.19.30.938931000 PM,01-JAN-25 10.05.29.203448000 PM,4826.75,"4G","mms",48.27
6651,"+251705895041",08-NOV-24 08.40.41.622711000 PM,08-NOV-24 08.46.07.253510000 PM,3987.6,"4G","internet",39.88
6652,"+251705895041",06-JAN-25 12.05.14.806360000 AM,06-JAN-25 12.12.03.010579000 AM,4882.08,"4G","vpn",48.82
6653,"+251717853454",29-OCT-22 03.28.37.314323000 PM,29-OCT-22 04.41.43.991705000 PM,3632.25,"3G","vpn",36.32
6654,"+251717853454",07-DEC-22 12.16.30.163913000 AM,07-DEC-22 12.25.48.885144000 AM,53.54,"4G","wapservice",0.54
6655,"+251717853454",14-OCT-22 03.01.08.689375000 AM,14-OCT-22 03.30.51.686905000 AM,2990.43,"2G","wapservice",29.9
6656,"+251717853454",08-DEC-22 03.47.43.084061000 AM,08-DEC-22 05.10.35.657097000 AM,4034.97,"3G","mms",40.35
6657,"+251717853454",08-DEC-22 12.14.51.075841000 AM,08-DEC-22 01.23.50.303402000 AM,4192.48,"3G","internet",41.92
6658,"+251717853454",10-DEC-22 09.16.58.902343000 PM,10-DEC-22 11.01.11.621083000 PM,381.75,"3G","mms",3.82
6659,"+251717853454",19-OCT-22 04.56.21.570260000 AM,19-OCT-22 05.23.16.142278000 AM,2621.3,"4G","vpn",26.21
6660,"+251717853454",09-JAN-23 07.33.56.266842000 AM,09-JAN-23 08.24.04.609236000 AM,414.49,"4G","wapservice",4.14
6661,"+251728112827",05-NOV-22 08.26.02.816314000 PM,05-NOV-22 10.14.32.279304000 PM,4132.64,"4G","vpn",41.33
6662,"+251728112827",05-SEP-22 07.21.16.895083000 AM,05-SEP-22 07.28.18.700124000 AM,59.27,"4G","vpn",0.59
6663,"+251728112827",06-SEP-22 05.27.07.021078000 PM,06-SEP-22 06.57.20.392371000 PM,2933.82,"4G","internet",29.34
6664,"+251728112827",07-NOV-22 04.35.59.489506000 AM,07-NOV-22 05.01.16.570347000 AM,4338.93,"4G","internet",43.39
6665,"+251728112827",13-NOV-22 06.16.46.466003000 AM,13-NOV-22 06.50.59.667938000 AM,1827.47,"3G","wapservice",18.27
6666,"+251728112827",02-OCT-22 02.44.40.839345000 AM,02-OCT-22 03.33.53.316638000 AM,1488.59,"4G","vpn",14.89
6667,"+251728112827",28-OCT-22 10.52.05.888863000 PM,29-OCT-22 12.39.57.450260000 AM,1230.47,"3G","wapservice",12.3
6668,"+251728112827",14-AUG-22 10.02.53.719071000 AM,14-AUG-22 11.26.30.677017000 AM,1333.73,"4G","wapservice",13.34
6669,"+251733727629",28-FEB-25 06.49.34.439850000 PM,28-FEB-25 07.29.38.002064000 PM,929.57,"4G","wapservice",9.3
6670,"+251733727629",22-APR-25 02.54.58.672063000 PM,22-APR-25 04.37.33.634582000 PM,1087.81,"4G","mms",10.88
6671,"+251733727629",01-FEB-25 08.31.28.307995000 AM,01-FEB-25 09.56.39.404940000 AM,4821.18,"3G","vpn",48.21
6672,"+251733727629",27-MAR-25 08.10.53.319291000 AM,27-MAR-25 09.11.10.445983000 AM,254.41,"4G","vpn",2.54
6673,"+251733727629",26-MAR-25 04.47.17.840082000 PM,26-MAR-25 05.52.05.422143000 PM,1143.56,"4G","vpn",11.44
6674,"+251733727629",30-JAN-25 09.13.05.350405000 PM,30-JAN-25 09.26.24.913148000 PM,4191.95,"3G","mms",41.92
6675,"+251733727629",01-MAY-25 11.21.24.663176000 PM,01-MAY-25 11.47.03.805899000 PM,4878.56,"4G","wapservice",48.79
6676,"+251733727629",16-APR-25 02.20.08.159557000 PM,16-APR-25 02.49.16.372732000 PM,625.75,"4G","vpn",6.26
6677,"+251749003860",12-APR-23 03.32.19.726480000 PM,12-APR-23 05.03.47.217351000 PM,3902.83,"3G","mms",39.03
6678,"+251749003860",19-MAY-23 07.05.55.126422000 PM,19-MAY-23 08.41.27.179738000 PM,37.33,"4G","vpn",0.37
6679,"+251749003860",27-FEB-23 10.37.55.620517000 PM,27-FEB-23 11.01.25.285022000 PM,1486.93,"4G","mms",14.87
6680,"+251749003860",03-APR-23 12.27.54.794305000 AM,03-APR-23 02.26.38.889919000 AM,2897.35,"4G","vpn",28.97
6681,"+251749003860",28-APR-23 12.54.23.787507000 PM,28-APR-23 01.56.01.992166000 PM,1510.81,"2G","internet",15.11
6682,"+251756358476",29-MAR-23 07.23.42.703085000 PM,29-MAR-23 08.30.01.915664000 PM,2795.02,"4G","vpn",27.95
6683,"+251756358476",10-FEB-23 07.07.25.352663000 AM,10-FEB-23 07.33.04.198184000 AM,2445.51,"3G","mms",24.46
6684,"+251756358476",27-MAR-23 03.55.06.249676000 PM,27-MAR-23 04.38.55.994707000 PM,4194.96,"4G","wapservice",41.95
6685,"+251756358476",09-FEB-23 06.00.28.295917000 AM,09-FEB-23 06.38.16.617043000 AM,2562.93,"4G","internet",25.63
6686,"+251756358476",26-MAR-23 10.57.30.701860000 AM,26-MAR-23 12.40.23.696753000 PM,4479.36,"3G","mms",44.79
6687,"+251756358476",29-JAN-23 01.20.22.195248000 AM,29-JAN-23 01.29.30.467072000 AM,2396.44,"4G","internet",23.96
6688,"+251761086479",05-FEB-23 04.45.39.916730000 AM,05-FEB-23 06.44.25.732515000 AM,1352.18,"3G","wapservice",13.52
6689,"+251761086479",28-JAN-23 10.49.09.941486000 PM,28-JAN-23 10.58.28.903119000 PM,4436.18,"5G","internet",44.36
6690,"+251761086479",27-JAN-23 04.42.04.744567000 PM,27-JAN-23 04.49.15.610490000 PM,317.35,"4G","internet",3.17
6691,"+251761086479",11-MAR-23 03.53.33.667753000 AM,11-MAR-23 05.47.08.195373000 AM,2142.04,"4G","mms",21.42
6692,"+251761086479",09-APR-23 01.07.47.951113000 PM,09-APR-23 01.29.26.158777000 PM,2251.9,"4G","vpn",22.52
6693,"+251761086479",22-APR-23 04.45.54.322603000 AM,22-APR-23 05.57.50.733392000 AM,4637.91,"3G","internet",46.38
6694,"+251761086479",06-APR-23 11.00.21.201491000 AM,06-APR-23 11.32.15.983040000 AM,2266.72,"4G","vpn",22.67
6695,"+2517736050.1",22-JUN-23 10.12.40.761039000 PM,22-JUN-23 11.08.18.921121000 PM,1538.39,"3G","internet",15.38
6696,"+2517736050.1",24-JUN-23 12.59.46.956125000 AM,24-JUN-23 02.09.01.773865000 AM,3650.72,"4G","mms",36.51
6697,"+2517736050.1",03-SEP-23 02.56.59.430099000 AM,03-SEP-23 03.39.42.593684000 AM,2454.56,"3G","internet",24.55
6698,"+2517736050.1",22-AUG-23 05.38.53.344968000 PM,22-AUG-23 05.52.47.313271000 PM,524.34,"3G","internet",5.24
6699,"+2517736050.1",25-AUG-23 03.18.59.532343000 PM,25-AUG-23 04.56.20.352372000 PM,1809.12,"3G","internet",18.09
6700,"+2517736050.1",14-JUL-23 02.30.07.655801000 AM,14-JUL-23 03.53.55.837071000 AM,2967.25,"2G","internet",29.67
6701,"+251786474612",20-JAN-23 05.36.20.467802000 AM,20-JAN-23 06.10.47.269434000 AM,1666.44,"2G","wapservice",16.66
6702,"+251786474612",16-NOV-22 04.16.05.106008000 AM,16-NOV-22 05.24.37.234393000 AM,2061.73,"3G","mms",20.62
6703,"+251786474612",20-NOV-22 04.43.17.488469000 AM,20-NOV-22 05.29.53.126238000 AM,459.85,"3G","wapservice",4.6
6704,"+251786474612",18-DEC-22 05.51.38.085900000 PM,18-DEC-22 05.58.09.430755000 PM,421.81,"4G","vpn",4.22
6705,"+251786474612",07-JAN-23 09.25.42.812770000 PM,07-JAN-23 10.13.03.582705000 PM,2189.78,"4G","vpn",21.9
6706,"+251795264130",06-OCT-24 09.43.24.661117000 AM,06-OCT-24 11.07.09.225658000 AM,4427.41,"3G","wapservice",44.27
6707,"+251795264130",04-DEC-24 08.05.08.249499000 AM,04-DEC-24 09.18.53.104849000 AM,4447.35,"4G","mms",44.47
6708,"+251795264130",21-OCT-24 08.09.57.285681000 AM,21-OCT-24 09.50.14.998132000 AM,796.79,"4G","internet",7.97
6709,"+251795264130",10-DEC-24 08.14.08.621255000 PM,10-DEC-24 08.56.04.247238000 PM,3129.36,"4G","vpn",31.29
6710,"+251795264130",04-DEC-24 06.49.09.347674000 AM,04-DEC-24 08.37.39.726948000 AM,3537.05,"4G","wapservice",35.37
6711,"+251795264130",24-NOV-24 05.48.53.904358000 PM,24-NOV-24 06.36.23.541641000 PM,218.82,"4G","vpn",2.19
6712,"+251795264130",11-OCT-24 03.41.57.471674000 PM,11-OCT-24 04.03.07.665367000 PM,4015.66,"4G","mms",40.16
6713,"+251795264130",17-SEP-24 09.09.45.332449000 AM,17-SEP-24 10.11.35.705744000 AM,3409.89,"4G","vpn",34.1
6714,"+251737022762",25-JAN-26 09.58.24.992290000 PM,25-JAN-26 10.48.15.451720000 PM,4787.17,"3G","wapservice",47.87
6715,"+251737022762",15-DEC-25 08.53.09.611512000 PM,15-DEC-25 10.35.04.976855000 PM,155.83,"3G","vpn",1.56
6716,"+251737022762",08-JAN-26 10.12.10.157434000 AM,08-JAN-26 12.11.27.840685000 PM,1227.74,"4G","mms",12.28
6717,"+251741110393",27-MAR-23 01.44.18.306510000 PM,27-MAR-23 01.56.05.183218000 PM,2462.55,"4G","mms",24.63
6718,"+251741110393",23-MAR-23 07.41.20.871672000 PM,23-MAR-23 07.50.38.555014000 PM,1588.83,"4G","vpn",15.89
6719,"+251741110393",27-FEB-23 05.42.33.516802000 PM,27-FEB-23 07.01.26.172956000 PM,4576.55,"4G","vpn",45.77
6720,"+251741110393",06-APR-23 05.33.15.392754000 PM,06-APR-23 05.44.58.404297000 PM,4729.82,"4G","vpn",47.3
6721,"+251741110393",20-FEB-23 04.01.48.786733000 PM,20-FEB-23 04.13.15.673439000 PM,4920.19,"4G","internet",49.2
6722,"+251741110393",26-FEB-23 03.39.35.604979000 AM,26-FEB-23 04.36.51.548588000 AM,3100.49,"3G","mms",31
6723,"+251741110393",20-MAY-23 09.32.43.960275000 AM,20-MAY-23 11.08.52.376626000 AM,1372.24,"3G","mms",13.72
6724,"+251741110393",06-MAR-23 11.36.44.560390000 AM,06-MAR-23 12.29.54.449057000 PM,158.6,"3G","vpn",1.59
6725,"+251754928191",22-FEB-23 06.50.39.153434000 AM,22-FEB-23 07.28.52.516918000 AM,433.13,"WiFi","vpn",4.33
6726,"+251754928191",13-FEB-23 10.06.42.121782000 AM,13-FEB-23 10.22.50.721545000 AM,2677.03,"3G","vpn",26.77
6727,"+251754928191",02-MAR-23 11.50.32.353029000 AM,02-MAR-23 01.37.23.780923000 PM,1102.05,"3G","internet",11.02
6728,"+251754928191",14-FEB-23 04.23.06.347123000 PM,14-FEB-23 05.26.43.122496000 PM,78.79,"4G","mms",0.79
6729,"+251754928191",17-FEB-23 06.07.48.876250000 PM,17-FEB-23 07.40.58.700941000 PM,4664.16,"4G","internet",46.64
6730,"+251754928191",24-JAN-23 04.23.45.779771000 PM,24-JAN-23 05.04.36.337333000 PM,4735.34,"4G","wapservice",47.35
6731,"+251754928191",29-JAN-23 04.12.54.106990000 AM,29-JAN-23 05.32.16.613625000 AM,345.49,"2G","wapservice",3.45
6732,"+251754928191",27-MAR-23 08.09.46.005528000 PM,27-MAR-23 09.32.07.350950000 PM,1586.81,"4G","vpn",15.87
6733,"+251763665214",23-APR-24 12.57.15.076707000 AM,23-APR-24 01.53.57.535726000 AM,1432.46,"3G","wapservice",14.32
6734,"+251763665214",12-FEB-24 11.31.23.398007000 AM,12-FEB-24 11.52.18.012767000 AM,3613.13,"4G","vpn",36.13
6735,"+251763665214",08-FEB-24 08.32.14.514824000 AM,08-FEB-24 08.43.17.646096000 AM,2463.76,"3G","vpn",24.64
6736,"+251779909556",17-NOV-25 09.32.02.652350000 PM,17-NOV-25 09.46.12.893402000 PM,1130.24,"4G","vpn",11.3
6737,"+251779909556",26-NOV-25 06.04.29.107816000 PM,26-NOV-25 07.44.07.181787000 PM,852.8,"3G","vpn",8.53
6738,"+251779909556",23-JAN-26 09.15.44.353061000 PM,23-JAN-26 09.39.01.658398000 PM,416.65,"4G","mms",4.17
6739,"+251782188108",15-JUL-25 11.29.34.803683000 PM,15-JUL-25 11.43.20.687759000 PM,3712.48,"4G","vpn",37.12
6740,"+251782188108",19-JUL-25 10.24.03.381358000 PM,19-JUL-25 10.48.59.032175000 PM,1549.37,"2G","internet",15.49
6741,"+251782188108",07-AUG-25 09.03.43.544358000 PM,07-AUG-25 10.36.05.766124000 PM,4904.8,"3G","wapservice",49.05
6742,"+251782188108",21-AUG-25 06.21.02.113028000 AM,21-AUG-25 08.11.14.253882000 AM,693.32,"4G","internet",6.93
6743,"+251782188108",27-JUL-25 12.11.16.970486000 PM,27-JUL-25 12.51.55.733380000 PM,2952.77,"4G","wapservice",29.53
6744,"+251782188108",02-JUL-25 02.33.20.487337000 AM,02-JUL-25 03.18.32.747883000 AM,3157.5,"3G","wapservice",31.58
6745,"+251782188108",18-SEP-25 10.16.06.567689000 PM,18-SEP-25 10.24.44.255756000 PM,3968.46,"3G","mms",39.68
6746,"+251799134480",03-AUG-25 04.17.31.810528000 PM,03-AUG-25 05.01.06.884296000 PM,3937.68,"4G","mms",39.38
6747,"+251799134480",29-SEP-25 12.45.19.167673000 PM,29-SEP-25 01.24.49.300638000 PM,659.19,"2G","vpn",6.59
6748,"+251799134480",23-JUL-25 02.06.14.132739000 PM,23-JUL-25 03.20.06.545821000 PM,3718.9,"3G","internet",37.19
6749,"+251799134480",19-OCT-25 08.19.03.808296000 AM,19-OCT-25 10.10.59.308050000 AM,4874.7,"3G","mms",48.75
6750,"+251799134480",07-SEP-25 09.11.32.433756000 AM,07-SEP-25 11.05.23.479413000 AM,4006.73,"4G","wapservice",40.07
6751,"+251799134480",26-JUL-25 01.25.04.729257000 AM,26-JUL-25 03.19.43.247154000 AM,46.78,"3G","internet",0.47
6752,"+251799134480",17-SEP-25 01.06.27.792611000 PM,17-SEP-25 02.11.24.684571000 PM,4504.5,"3G","internet",45.05
6753,"+251799134480",27-JUL-25 02.38.57.215227000 PM,27-JUL-25 03.19.33.321201000 PM,2202.64,"4G","internet",22.03
6754,"+251709087478",30-JUN-24 06.43.21.040424000 PM,30-JUN-24 07.52.56.596703000 PM,3339.23,"4G","wapservice",33.39
6755,"+251709087478",04-SEP-24 04.48.08.120297000 AM,04-SEP-24 06.22.55.355754000 AM,3420.48,"4G","wapservice",34.2
6756,"+251709087478",17-SEP-24 12.07.26.874693000 AM,17-SEP-24 12.18.29.792668000 AM,4029.68,"4G","mms",40.3
6757,"+251709087478",12-JUL-24 10.53.25.936489000 PM,12-JUL-24 11.37.23.623623000 PM,3335.57,"WiFi","wapservice",33.36
6758,"+251709087478",19-SEP-24 07.46.58.397599000 PM,19-SEP-24 07.57.28.374675000 PM,2928.24,"4G","vpn",29.28
6759,"+251709087478",13-JUL-24 04.11.31.311834000 AM,13-JUL-24 04.47.03.810723000 AM,3445.35,"4G","vpn",34.45
6760,"+251709087478",24-AUG-24 05.08.49.056597000 AM,24-AUG-24 05.34.38.480778000 AM,2624.76,"4G","vpn",26.25
6761,"+251717808263",15-JUN-25 03.24.50.976913000 AM,15-JUN-25 05.17.24.220326000 AM,1674.8,"3G","mms",16.75
6762,"+251717808263",12-JUN-25 05.06.16.475890000 AM,12-JUN-25 06.30.53.610458000 AM,3960.64,"4G","internet",39.61
6763,"+251717808263",05-JUL-25 07.02.01.343000000 PM,05-JUL-25 07.26.49.317468000 PM,2088.26,"WiFi","wapservice",20.88
6764,"+251717808263",19-JUN-25 01.35.05.705579000 AM,19-JUN-25 02.34.22.281392000 AM,3833.13,"4G","mms",38.33
6765,"+251725513956",24-DEC-23 04.04.55.475702000 PM,24-DEC-23 05.08.09.658257000 PM,1247.64,"4G","mms",12.48
6766,"+251725513956",12-JAN-24 03.51.56.032857000 PM,12-JAN-24 04.39.32.688883000 PM,4538.3,"4G","vpn",45.38
6767,"+251725513956",27-JAN-24 05.38.12.781654000 PM,27-JAN-24 07.05.28.238945000 PM,699.4,"WiFi","vpn",6.99
6768,"+251725513956",24-DEC-23 06.50.58.792903000 AM,24-DEC-23 07.52.45.188710000 AM,666.64,"4G","internet",6.67
6769,"+251738053936",24-MAR-23 08.21.21.493714000 AM,24-MAR-23 10.04.52.222340000 AM,4760.34,"4G","internet",47.6
6770,"+251738053936",24-APR-23 01.38.45.431193000 AM,24-APR-23 03.33.34.926884000 AM,539.08,"4G","internet",5.39
6771,"+251738053936",11-APR-23 12.14.13.284937000 AM,11-APR-23 01.13.42.116115000 AM,1115.29,"4G","internet",11.15
6772,"+251749237628",25-APR-25 08.12.30.017763000 PM,25-APR-25 09.45.55.999422000 PM,3022.35,"4G","internet",30.22
6773,"+251749237628",05-APR-25 12.31.50.217638000 AM,05-APR-25 02.03.00.206446000 AM,1898.55,"4G","internet",18.99
6774,"+251749237628",25-MAY-25 10.23.32.687773000 PM,25-MAY-25 11.14.51.072008000 PM,2703.66,"4G","internet",27.04
6775,"+251757020757",23-SEP-25 02.16.01.182417000 PM,23-SEP-25 02.34.49.330208000 PM,3375.48,"4G","wapservice",33.75
6776,"+251757020757",07-OCT-25 11.28.32.116141000 AM,07-OCT-25 12.56.23.643395000 PM,1329.88,"4G","mms",13.3
6777,"+251757020757",29-OCT-25 03.53.54.383323000 AM,29-OCT-25 04.46.48.184216000 AM,2532.79,"4G","internet",25.33
6778,"+251757020757",24-SEP-25 11.26.31.322191000 PM,25-SEP-25 12.28.08.869865000 AM,2940.78,"4G","mms",29.41
6779,"+251757020757",07-NOV-25 04.19.29.481282000 PM,07-NOV-25 06.06.30.154823000 PM,1759.8,"3G","vpn",17.6
6780,"+251757020757",01-SEP-25 01.04.32.921886000 PM,01-SEP-25 02.36.17.526609000 PM,329.85,"2G","mms",3.3
6781,"+251757020757",30-AUG-25 12.45.20.393436000 AM,30-AUG-25 02.42.34.365499000 AM,2064.27,"4G","vpn",20.64
6782,"+251757020757",28-OCT-25 10.21.41.504608000 AM,28-OCT-25 11.41.07.200073000 AM,1316.26,"3G","mms",13.16
6783,"+251769713745",02-MAR-23 02.48.13.725841000 AM,02-MAR-23 04.02.43.823857000 AM,3767.23,"3G","wapservice",37.67
6784,"+251769713745",17-JAN-23 03.33.12.238847000 AM,17-JAN-23 04.42.18.054593000 AM,2750.71,"WiFi","wapservice",27.51
6785,"+251769713745",13-MAR-23 02.25.56.722813000 PM,13-MAR-23 03.03.58.580865000 PM,4611.06,"3G","internet",46.11
6786,"+251769713745",15-MAR-23 10.42.59.870238000 PM,15-MAR-23 11.33.09.061031000 PM,770.62,"3G","wapservice",7.71
6787,"+251769713745",09-FEB-23 06.24.00.336645000 AM,09-FEB-23 07.51.54.305499000 AM,1901.67,"4G","mms",19.02
6788,"+251769713745",26-MAR-23 06.36.00.698645000 PM,26-MAR-23 06.57.53.076324000 PM,4924.91,"4G","vpn",49.25
