"CUSTOMER_ID","MSISDN","CUSTOMER_NAME","REGION","ZONE","CITY","REGISTRATION_DATE","CUSTOMER_TYPE","TARIFF_PLAN","ACCOUNT_STATUS"
30,"+251706265996","Kalkidan Yohannes","Addis Ababa","Center","Addis Ababa CBD",18-MAR-23,"Postpaid","Basic","Active"
31,"+251715968865","Liya Getahun","Oromia","East","Adama",08-MAY-23,"Hybrid","Standard","Active"
32,"+251725831626","Mulualem Assefa","Amhara","North","Bahir Dar",29-MAR-23,"Prepaid","Premium","Active"
33,"+251734775870","Nardos Daniel","Tigray","Central","Mekelle",19-NOV-22,"Prepaid","Business","Active"
34,"+251746000723","Omor Ahmed","SNNPR","Gurage","Wolkite",28-MAR-25,"Prepaid","Student","Active"
35,"+251756156765","Saba Mesfin","Dire Dawa","City","Dire Dawa",01-MAR-24,"Prepaid","Basic","Active"
36,"+251765168858","Tedros Kebede","Addis Ababa","Center","Addis Ababa CBD",08-DEC-24,"Prepaid","Standard","Active"
37,"+251779631062","Urge Teshome","Oromia","East","Adama",10-AUG-22,"Prepaid","Premium","Active"
38,"+251784502027","Wendimu Michael","Amhara","North","Bahir Dar",02-FEB-23,"Prepaid","Business","Active"
39,"+251795603437","Yordanos Worku","Tigray","Central","Mekelle",01-NOV-23,"Prepaid","Student","Active"
40,"+251709937713","Alemayehu Bekele","SNNPR","Gurage","Wolkite",04-JUL-24,"Postpaid","Basic","Suspended"
41,"+251715683249","Biruk Tesfaye","Dire Dawa","City","Dire Dawa",12-NOV-22,"Hybrid","Standard","Terminated"
42,"+251725396378","Chaltu Girma","Addis Ababa","Center","Addis Ababa CBD",16-DEC-25,"Prepaid","Premium","Inactive"
43,"+251733329599","Dereje Haile","Oromia","East","Adama",09-OCT-25,"Prepaid","Business","Active"
44,"+251747882247","Eleni Solomon","Amhara","North","Bahir Dar",02-NOV-22,"Prepaid","Student","Active"
45,"+251754078431","Fasil Mengistu","Tigray","Central","Mekelle",29-APR-23,"Prepaid","Basic","Active"
46,"+251766505111","Genet Abebe","SNNPR","Gurage","Wolkite",02-MAR-25,"Prepaid","Standard","Active"
47,"+251774582553","Habtamu Tadesse","Dire Dawa","City","Dire Dawa",31-AUG-25,"Prepaid","Premium","Active"
48,"+251788473866","Imani Mohammed","Addis Ababa","Center","Addis Ababa CBD",23-DEC-22,"Prepaid","Business","Active"
49,"+251793653933","Jemal Hussein","Oromia","East","Adama",22-NOV-24,"Prepaid","Student","Active"
50,"+251706175316","Kalkidan Yohannes","Amhara","North","Bahir Dar",18-AUG-22,"Postpaid","Basic","Active"
51,"+251714955100","Liya Getahun","Tigray","Central","Mekelle",04-FEB-23,"Hybrid","Standard","Active"
52,"+251726127368","Mulualem Assefa","SNNPR","Gurage","Wolkite",27-NOV-25,"Prepaid","Premium","Active"
53,"+251739863498","Nardos Daniel","Dire Dawa","City","Dire Dawa",05-NOV-25,"Prepaid","Business","Active"
54,"+251748287877","Omor Ahmed","Addis Ababa","Center","Addis Ababa CBD",26-JAN-23,"Prepaid","Student","Active"
55,"+251758348839","Saba Mesfin","Oromia","East","Adama",17-OCT-23,"Prepaid","Basic","Active"
56,"+251769118622","Tedros Kebede","Amhara","North","Bahir Dar",08-NOV-24,"Prepaid","Standard","Active"
57,"+251772409681","Urge Teshome","Tigray","Central","Mekelle",26-FEB-23,"Prepaid","Premium","Active"
58,"+251781609527","Wendimu Michael","SNNPR","Gurage","Wolkite",15-OCT-25,"Prepaid","Business","Active"
59,"+251791473570","Yordanos Worku","Dire Dawa","City","Dire Dawa",11-NOV-23,"Prepaid","Student","Active"
60,"+251702657427","Alemayehu Bekele","Addis Ababa","Center","Addis Ababa CBD",20-AUG-25,"Postpaid","Basic","Suspended"
61,"+251713030645","Biruk Tesfaye","Oromia","East","Adama",12-JUN-23,"Hybrid","Standard","Terminated"
1,"+251711234567","Abebe Bikila","Addis Ababa","Center","Addis Ababa CBD",01-AUG-22,"Prepaid","Basic","Active"
2,"+251712345678","Mesenbet Debebe","Addis Ababa","North","Addis Ketema",02-AUG-22,"Postpaid","Premium","Active"
3,"+251713456789","Tigist Getahun","Oromia","East","Adama",03-AUG-22,"Prepaid","Standard","Active"
4,"+251714567890","Mekonnen Haile","Amhara","North","Bahir Dar",04-AUG-22,"Postpaid","Business","Active"
5,"+251715678901","Selamawit Tesfaye","SNNPR","Gurage","Wolkite",05-AUG-22,"Prepaid","Student","Active"
6,"+251716789012","Yohannes Assefa","Tigray","Central","Mekelle",06-AUG-22,"Hybrid","Standard","Suspended"
7,"+251717890123","Marta Solomon","Addis Ababa","South","Nifas Silk",07-AUG-22,"Postpaid","Premium","Active"
8,"+251718901234","Kebede Michael","Dire Dawa","City","Dire Dawa",08-AUG-22,"Prepaid","Basic","Active"
9,"+251719012345","Hana Girma","Oromia","West","Jimma",09-AUG-22,"Postpaid","Business","Active"
10,"+251720123456","Dawit Bekele","Amhara","South","Debre Markos",10-AUG-22,"Prepaid","Standard","Active"
11,"+251717492484","Liya Getahun","Dire Dawa","City","Dire Dawa",22-MAY-24,"Hybrid","Standard","Active"
62,"+251725198509","Chaltu Girma","Amhara","North","Bahir Dar",02-NOV-22,"Prepaid","Premium","Inactive"
63,"+251733531420","Dereje Haile","Tigray","Central","Mekelle",02-NOV-23,"Prepaid","Business","Active"
64,"+251747983447","Eleni Solomon","SNNPR","Gurage","Wolkite",18-SEP-23,"Prepaid","Student","Active"
65,"+251756782812","Fasil Mengistu","Dire Dawa","City","Dire Dawa",25-OCT-22,"Prepaid","Basic","Active"
66,"+251761606882","Genet Abebe","Addis Ababa","Center","Addis Ababa CBD",10-OCT-22,"Prepaid","Standard","Active"
67,"+251775117184","Habtamu Tadesse","Oromia","East","Adama",03-SEP-24,"Prepaid","Premium","Active"
68,"+251785220550","Imani Mohammed","Amhara","North","Bahir Dar",29-JUN-24,"Prepaid","Business","Active"
69,"+25179279908.","Jemal Hussein","Tigray","Central","Mekelle",08-NOV-23,"Prepaid","Student","Active"
70,"+251701199788","Kalkidan Yohannes","SNNPR","Gurage","Wolkite",28-FEB-23,"Postpaid","Basic","Active"
71,"+251712758750","Liya Getahun","Dire Dawa","City","Dire Dawa",30-DEC-24,"Hybrid","Standard","Active"
72,"+251727332926","Mulualem Assefa","Addis Ababa","Center","Addis Ababa CBD",26-OCT-24,"Prepaid","Premium","Active"
73,"+251733817892","Nardos Daniel","Oromia","East","Adama",19-MAY-25,"Prepaid","Business","Active"
74,"+251746791065","Omor Ahmed","Amhara","North","Bahir Dar",02-SEP-24,"Prepaid","Student","Active"
75,"+251752651361","Saba Mesfin","Tigray","Central","Mekelle",21-DEC-22,"Prepaid","Basic","Active"
76,"+251764741.30","Tedros Kebede","SNNPR","Gurage","Wolkite",20-NOV-24,"Prepaid","Standard","Active"
77,"+251779211266","Urge Teshome","Dire Dawa","City","Dire Dawa",21-JAN-23,"Prepaid","Premium","Active"
78,"+25178874900.","Wendimu Michael","Addis Ababa","Center","Addis Ababa CBD",05-JUL-25,"Prepaid","Business","Active"
79,"+251795129077","Yordanos Worku","Oromia","East","Adama",31-DEC-23,"Prepaid","Student","Active"
80,"+251702924825","Alemayehu Bekele","Amhara","North","Bahir Dar",15-NOV-24,"Postpaid","Basic","Suspended"
81,"+25171138143.","Biruk Tesfaye","Tigray","Central","Mekelle",29-DEC-25,"Hybrid","Standard","Terminated"
82,"+251721971893","Chaltu Girma","SNNPR","Gurage","Wolkite",11-OCT-23,"Prepaid","Premium","Inactive"
83,"+251739573675","Dereje Haile","Dire Dawa","City","Dire Dawa",29-JAN-24,"Prepaid","Business","Active"
84,"+251742134218","Eleni Solomon","Addis Ababa","Center","Addis Ababa CBD",05-JUL-23,"Prepaid","Student","Active"
85,"+251755346630","Fasil Mengistu","Oromia","East","Adama",20-JUL-23,"Prepaid","Basic","Active"
86,"+25176976903.","Genet Abebe","Amhara","North","Bahir Dar",16-JAN-24,"Prepaid","Standard","Active"
87,"+25177714744.","Habtamu Tadesse","Tigray","Central","Mekelle",10-JAN-26,"Prepaid","Premium","Active"
88,"+251785342412","Imani Mohammed","SNNPR","Gurage","Wolkite",10-DEC-24,"Prepaid","Business","Active"
89,"+25179620472.","Jemal Hussein","Dire Dawa","City","Dire Dawa",08-APR-23,"Prepaid","Student","Active"
90,"+251706795440","Kalkidan Yohannes","Addis Ababa","Center","Addis Ababa CBD",18-SEP-24,"Postpaid","Basic","Active"
91,"+251714774019","Liya Getahun","Oromia","East","Adama",03-MAY-25,"Hybrid","Standard","Active"
92,"+251729969572","Mulualem Assefa","Amhara","North","Bahir Dar",25-AUG-24,"Prepaid","Premium","Active"
93,"+251732051168","Nardos Daniel","Tigray","Central","Mekelle",09-JUN-23,"Prepaid","Business","Active"
94,"+251749045056","Omor Ahmed","SNNPR","Gurage","Wolkite",01-SEP-22,"Prepaid","Student","Active"
95,"+25175175898.","Saba Mesfin","Dire Dawa","City","Dire Dawa",23-MAY-25,"Prepaid","Basic","Active"
96,"+251762193059","Tedros Kebede","Addis Ababa","Center","Addis Ababa CBD",22-SEP-22,"Prepaid","Standard","Active"
97,"+251773579015","Urge Teshome","Oromia","East","Adama",04-SEP-23,"Prepaid","Premium","Active"
98,"+251785144462","Wendimu Michael","Amhara","North","Bahir Dar",21-MAY-23,"Prepaid","Business","Active"
99,"+251791340043","Yordanos Worku","Tigray","Central","Mekelle",05-NOV-25,"Prepaid","Student","Active"
100,"+251709177701","Alemayehu Bekele","SNNPR","Gurage","Wolkite",28-SEP-25,"Postpaid","Basic","Suspended"
101,"+25171923951.","Biruk Tesfaye","Dire Dawa","City","Dire Dawa",05-APR-25,"Hybrid","Standard","Terminated"
102,"+25172288442.","Chaltu Girma","Addis Ababa","Center","Addis Ababa CBD",29-SEP-23,"Prepaid","Premium","Inactive"
103,"+251731121648","Dereje Haile","Oromia","East","Adama",04-JUN-24,"Prepaid","Business","Active"
104,"+251743533114","Eleni Solomon","Amhara","North","Bahir Dar",21-DEC-25,"Prepaid","Student","Active"
105,"+251753363399","Fasil Mengistu","Tigray","Central","Mekelle",24-MAR-25,"Prepaid","Basic","Active"
106,"+251764669301","Genet Abebe","SNNPR","Gurage","Wolkite",30-DEC-25,"Prepaid","Standard","Active"
107,"+251772099003","Habtamu Tadesse","Dire Dawa","City","Dire Dawa",31-JUL-23,"Prepaid","Premium","Active"
108,"+251782640390","Imani Mohammed","Addis Ababa","Center","Addis Ababa CBD",03-MAY-23,"Prepaid","Business","Active"
109,"+251792376540","Jemal Hussein","Oromia","East","Adama",07-DEC-22,"Prepaid","Student","Active"
110,"+251703712286","Kalkidan Yohannes","Amhara","North","Bahir Dar",11-DEC-25,"Postpaid","Basic","Active"
111,"+251712484548","Liya Getahun","Tigray","Central","Mekelle",28-JAN-24,"Hybrid","Standard","Active"
112,"+251723107640","Mulualem Assefa","SNNPR","Gurage","Wolkite",29-AUG-25,"Prepaid","Premium","Active"
113,"+251735980994","Nardos Daniel","Dire Dawa","City","Dire Dawa",10-SEP-24,"Prepaid","Business","Active"
114,"+251746564744","Omor Ahmed","Addis Ababa","Center","Addis Ababa CBD",16-APR-23,"Prepaid","Student","Active"
115,"+251759457497","Saba Mesfin","Oromia","East","Adama",21-FEB-24,"Prepaid","Basic","Active"
116,"+251766013058","Tedros Kebede","Amhara","North","Bahir Dar",11-FEB-23,"Prepaid","Standard","Active"
117,"+251779757542","Urge Teshome","Tigray","Central","Mekelle",09-JAN-25,"Prepaid","Premium","Active"
118,"+251789548886","Wendimu Michael","SNNPR","Gurage","Wolkite",12-AUG-24,"Prepaid","Business","Active"
119,"+251793335339","Yordanos Worku","Dire Dawa","City","Dire Dawa",16-OCT-23,"Prepaid","Student","Active"
120,"+251705825816","Alemayehu Bekele","Addis Ababa","Center","Addis Ababa CBD",13-JUN-24,"Postpaid","Basic","Suspended"
121,"+25171152120.","Biruk Tesfaye","Oromia","East","Adama",12-NOV-23,"Hybrid","Standard","Terminated"
122,"+25172149359.","Chaltu Girma","Amhara","North","Bahir Dar",14-MAY-23,"Prepaid","Premium","Inactive"
123,"+251731039773","Dereje Haile","Tigray","Central","Mekelle",01-APR-24,"Prepaid","Business","Active"
124,"+251742607361","Eleni Solomon","SNNPR","Gurage","Wolkite",20-AUG-24,"Prepaid","Student","Active"
125,"+251754188629","Fasil Mengistu","Dire Dawa","City","Dire Dawa",20-AUG-25,"Prepaid","Basic","Active"
126,"+251762081998","Genet Abebe","Addis Ababa","Center","Addis Ababa CBD",25-NOV-23,"Prepaid","Standard","Active"
127,"+251773794421","Habtamu Tadesse","Oromia","East","Adama",15-MAY-23,"Prepaid","Premium","Active"
128,"+251788090166","Imani Mohammed","Amhara","North","Bahir Dar",18-DEC-24,"Prepaid","Business","Active"
129,"+251793889334","Jemal Hussein","Tigray","Central","Mekelle",11-DEC-24,"Prepaid","Student","Active"
130,"+251705420892","Kalkidan Yohannes","SNNPR","Gurage","Wolkite",12-OCT-22,"Postpaid","Basic","Active"
131,"+251719867264","Liya Getahun","Dire Dawa","City","Dire Dawa",15-NOV-25,"Hybrid","Standard","Active"
132,"+251721376161","Mulualem Assefa","Addis Ababa","Center","Addis Ababa CBD",29-AUG-23,"Prepaid","Premium","Active"
133,"+251734754220","Nardos Daniel","Oromia","East","Adama",14-JAN-24,"Prepaid","Business","Active"
134,"+251745798762","Omor Ahmed","Amhara","North","Bahir Dar",15-JUN-24,"Prepaid","Student","Active"
135,"+251756397083","Saba Mesfin","Tigray","Central","Mekelle",02-JUL-25,"Prepaid","Basic","Active"
136,"+251767603876","Tedros Kebede","SNNPR","Gurage","Wolkite",15-JUN-23,"Prepaid","Standard","Active"
137,"+251774731307","Urge Teshome","Dire Dawa","City","Dire Dawa",30-NOV-23,"Prepaid","Premium","Active"
138,"+251782024473","Wendimu Michael","Addis Ababa","Center","Addis Ababa CBD",19-OCT-23,"Prepaid","Business","Active"
139,"+251799160725","Yordanos Worku","Oromia","East","Adama",21-JUL-24,"Prepaid","Student","Active"
140,"+251704881199","Alemayehu Bekele","Amhara","North","Bahir Dar",22-AUG-22,"Postpaid","Basic","Suspended"
141,"+251714978114","Biruk Tesfaye","Tigray","Central","Mekelle",25-JUL-25,"Hybrid","Standard","Terminated"
142,"+251725879378","Chaltu Girma","SNNPR","Gurage","Wolkite",14-SEP-23,"Prepaid","Premium","Inactive"
143,"+251736805453","Dereje Haile","Dire Dawa","City","Dire Dawa",31-DEC-23,"Prepaid","Business","Active"
144,"+251748449367","Eleni Solomon","Addis Ababa","Center","Addis Ababa CBD",03-NOV-23,"Prepaid","Student","Active"
145,"+251753937067","Fasil Mengistu","Oromia","East","Adama",18-APR-24,"Prepaid","Basic","Active"
146,"+251766474811","Genet Abebe","Amhara","North","Bahir Dar",08-SEP-23,"Prepaid","Standard","Active"
147,"+251773048858","Habtamu Tadesse","Tigray","Central","Mekelle",24-JAN-25,"Prepaid","Premium","Active"
148,"+251788535507","Imani Mohammed","SNNPR","Gurage","Wolkite",10-APR-24,"Prepaid","Business","Active"
149,"+251797932545","Jemal Hussein","Dire Dawa","City","Dire Dawa",19-AUG-24,"Prepaid","Student","Active"
150,"+251707709242","Kalkidan Yohannes","Addis Ababa","Center","Addis Ababa CBD",23-FEB-25,"Postpaid","Basic","Active"
151,"+251713299655","Liya Getahun","Oromia","East","Adama",27-AUG-22,"Hybrid","Standard","Active"
152,"+251728484213","Mulualem Assefa","Amhara","North","Bahir Dar",28-AUG-25,"Prepaid","Premium","Active"
153,"+251732718393","Nardos Daniel","Tigray","Central","Mekelle",31-DEC-23,"Prepaid","Business","Active"
154,"+251747348911","Omor Ahmed","SNNPR","Gurage","Wolkite",08-AUG-23,"Prepaid","Student","Active"
155,"+251758000342","Saba Mesfin","Dire Dawa","City","Dire Dawa",10-AUG-23,"Prepaid","Basic","Active"
156,"+251767074567","Tedros Kebede","Addis Ababa","Center","Addis Ababa CBD",22-AUG-25,"Prepaid","Standard","Active"
157,"+251775499927","Urge Teshome","Oromia","East","Adama",11-JAN-23,"Prepaid","Premium","Active"
158,"+251783831064","Wendimu Michael","Amhara","North","Bahir Dar",18-NOV-24,"Prepaid","Business","Active"
159,"+251793649396","Yordanos Worku","Tigray","Central","Mekelle",21-DEC-25,"Prepaid","Student","Active"
160,"+251706767818","Alemayehu Bekele","SNNPR","Gurage","Wolkite",31-JUL-25,"Postpaid","Basic","Suspended"
161,"+251719187965","Biruk Tesfaye","Dire Dawa","City","Dire Dawa",14-MAY-23,"Hybrid","Standard","Terminated"
162,"+251728636945","Chaltu Girma","Addis Ababa","Center","Addis Ababa CBD",03-NOV-25,"Prepaid","Premium","Inactive"
163,"+251735668183","Dereje Haile","Oromia","East","Adama",12-SEP-24,"Prepaid","Business","Active"
164,"+251747434998","Eleni Solomon","Amhara","North","Bahir Dar",02-JUL-23,"Prepaid","Student","Active"
165,"+251759809765","Fasil Mengistu","Tigray","Central","Mekelle",09-DEC-25,"Prepaid","Basic","Active"
166,"+25176961176.","Genet Abebe","SNNPR","Gurage","Wolkite",07-JUN-23,"Prepaid","Standard","Active"
167,"+251775926238","Habtamu Tadesse","Dire Dawa","City","Dire Dawa",29-SEP-23,"Prepaid","Premium","Active"
168,"+251789089558","Imani Mohammed","Addis Ababa","Center","Addis Ababa CBD",27-MAR-25,"Prepaid","Business","Active"
169,"+251792753212","Jemal Hussein","Oromia","East","Adama",11-SEP-23,"Prepaid","Student","Active"
170,"+251706207064","Kalkidan Yohannes","Amhara","North","Bahir Dar",28-MAR-24,"Postpaid","Basic","Active"
171,"+251717074589","Liya Getahun","Tigray","Central","Mekelle",27-JUN-24,"Hybrid","Standard","Active"
172,"+251722514325","Mulualem Assefa","SNNPR","Gurage","Wolkite",02-NOV-25,"Prepaid","Premium","Active"
173,"+251736270047","Nardos Daniel","Dire Dawa","City","Dire Dawa",08-SEP-22,"Prepaid","Business","Active"
174,"+251749875322","Omor Ahmed","Addis Ababa","Center","Addis Ababa CBD",21-NOV-24,"Prepaid","Student","Active"
175,"+251757027505","Saba Mesfin","Oromia","East","Adama",30-MAY-24,"Prepaid","Basic","Active"
176,"+251763597627","Tedros Kebede","Amhara","North","Bahir Dar",14-JAN-25,"Prepaid","Standard","Active"
177,"+251778221694","Urge Teshome","Tigray","Central","Mekelle",08-OCT-24,"Prepaid","Premium","Active"
178,"+251786882797","Wendimu Michael","SNNPR","Gurage","Wolkite",03-SEP-25,"Prepaid","Business","Active"
179,"+251796350620","Yordanos Worku","Dire Dawa","City","Dire Dawa",15-AUG-24,"Prepaid","Student","Active"
180,"+251701583788","Alemayehu Bekele","Addis Ababa","Center","Addis Ababa CBD",15-JUN-23,"Postpaid","Basic","Suspended"
181,"+251713840185","Biruk Tesfaye","Oromia","East","Adama",13-JUN-25,"Hybrid","Standard","Terminated"
182,"+251725415525","Chaltu Girma","Amhara","North","Bahir Dar",08-DEC-23,"Prepaid","Premium","Inactive"
183,"+251736336777","Dereje Haile","Tigray","Central","Mekelle",15-SEP-24,"Prepaid","Business","Active"
184,"+251746563954","Eleni Solomon","SNNPR","Gurage","Wolkite",05-JUN-25,"Prepaid","Student","Active"
185,"+251754528558","Fasil Mengistu","Dire Dawa","City","Dire Dawa",05-AUG-22,"Prepaid","Basic","Active"
186,"+251761478514","Genet Abebe","Addis Ababa","Center","Addis Ababa CBD",31-OCT-22,"Prepaid","Standard","Active"
187,"+251775349463","Habtamu Tadesse","Oromia","East","Adama",13-OCT-25,"Prepaid","Premium","Active"
188,"+251788128281","Imani Mohammed","Amhara","North","Bahir Dar",18-JUN-24,"Prepaid","Business","Active"
189,"+251792579449","Jemal Hussein","Tigray","Central","Mekelle",08-JUL-25,"Prepaid","Student","Active"
190,"+251706144196","Kalkidan Yohannes","SNNPR","Gurage","Wolkite",06-JUL-23,"Postpaid","Basic","Active"
191,"+251711442708","Liya Getahun","Dire Dawa","City","Dire Dawa",09-DEC-22,"Hybrid","Standard","Active"
192,"+251729784362","Mulualem Assefa","Addis Ababa","Center","Addis Ababa CBD",08-MAY-25,"Prepaid","Premium","Active"
193,"+251736079902","Nardos Daniel","Oromia","East","Adama",15-APR-25,"Prepaid","Business","Active"
194,"+251741428217","Omor Ahmed","Amhara","North","Bahir Dar",14-MAY-23,"Prepaid","Student","Active"
195,"+251759284623","Saba Mesfin","Tigray","Central","Mekelle",24-OCT-22,"Prepaid","Basic","Active"
196,"+25176224665.","Tedros Kebede","SNNPR","Gurage","Wolkite",08-NOV-24,"Prepaid","Standard","Active"
197,"+251771538376","Urge Teshome","Dire Dawa","City","Dire Dawa",21-FEB-23,"Prepaid","Premium","Active"
198,"+251788732375","Wendimu Michael","Addis Ababa","Center","Addis Ababa CBD",04-OCT-23,"Prepaid","Business","Active"
199,"+251791688062","Yordanos Worku","Oromia","East","Adama",17-SEP-25,"Prepaid","Student","Active"
200,"+251707690133","Alemayehu Bekele","Amhara","North","Bahir Dar",09-NOV-22,"Postpaid","Basic","Suspended"
201,"+25171344004.","Biruk Tesfaye","Tigray","Central","Mekelle",18-JAN-23,"Hybrid","Standard","Terminated"
202,"+251727422240","Chaltu Girma","SNNPR","Gurage","Wolkite",27-MAY-23,"Prepaid","Premium","Inactive"
203,"+251734585467","Dereje Haile","Dire Dawa","City","Dire Dawa",06-MAR-23,"Prepaid","Business","Active"
